likert_nang_dong,likert_huong_noi,likert_sang_tao,likert_logic,likert_to_mo,likert_thi_nghiem,likert_moi_truong,likert_dinh_duong,likert_tranh_luan,likert_thiet_ke,ips_likert_nang_dong,ips_likert_huong_noi,ips_likert_sang_tao,ips_likert_logic,ips_likert_to_mo,ips_likert_thi_nghiem,ips_likert_moi_truong,ips_likert_dinh_duong,ips_likert_tranh_luan,ips_likert_thiet_ke,likert_tb,likert_dolech,diem_Van,diem_Dia,diem_Anh,diem_Toan,diem_Gdktpl,diem_Tin,diem_Su,diem_Ly,diem_Hoa,diem_Sinh,z_diem_Van,z_diem_Dia,z_diem_Anh,z_diem_Toan,z_diem_Gdktpl,z_diem_Tin,z_diem_Su,z_diem_Ly,z_diem_Hoa,z_diem_Sinh,diem_tb,diem_lech,z_tb,z_max,th_A00,th_A01,th_B00,th_B08,th_C00,th_C01,th_C02,th_C03,th_D01,th_D07,th_D09,th_D14,th_D15,th_X01,th_X26,gioi_tinh_nam,muc_tieu,ma_nganh,ma_nhom,nguon,rui_ro_vong_tron,sample_weight
2.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,-1.1,-0.1,-0.1,-0.1,0.8999999999999999,0.8999999999999999,-0.1,0.8999999999999999,-1.1,-0.1,3.1,0.7,,,,6.5,,,,7.75,6.8,,,,,-1.0212107340432657,,,,0.6178283651493949,-0.7278751079859325,,7.016666666666667,1.25,-0.3770858256266011,0.6178283651493949,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7540106,7,ttth,0,1.0
3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,-0.1,0.8999999999999999,-0.1,-0.1,-1.1,-0.1,-0.1,-0.1,-0.1,0.8999999999999999,3.1,0.5385164807134505,7.0,,7.6,6.75,,,,,,,0.0377731080191883,,0.2186050476717986,-0.7264980403578377,,,,,,,7.116666666666667,0.8499999999999996,-0.1567066282222836,0.2186050476717986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340101,1,ttth,0,1.0
1.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,-1.2999999999999998,1.7000000000000002,-1.2999999999999998,-0.2999999999999998,0.7000000000000002,0.7000000000000002,0.7000000000000002,0.7000000000000002,-0.2999999999999998,-1.2999999999999998,2.3,1.004987562112089,6.2,,6.8,6.25,,,,,,,-0.6808806261477233,,-0.5532391062399366,-1.3159234277286935,,,,,,,6.416666666666667,0.5999999999999996,-0.8500143867054512,-0.5532391062399366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7810103,4,ttth,0,1.0
4.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,5.0,1.0,1.4,-0.6000000000000001,0.3999999999999999,1.4,1.4,-1.6,-1.6,-1.6,2.4,-1.6,2.6,1.4966629547095769,,,,6.75,,,,8.0,7.8,,,,,-0.7264980403578377,,,,0.8885910395266937,0.4963183651624973,,7.516666666666667,1.25,0.2194704547771178,0.8885910395266937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7340120,1,ttth,0,1.0
1.0,5.0,3.0,4.0,5.0,3.0,3.0,1.0,3.0,3.0,-2.1,1.9,-0.1,0.8999999999999999,1.9,-0.1,-0.1,-2.1,-0.1,-0.1,3.1,1.3,3.6,,6.0,6.75,,,,,,,-3.016505262190187,,-1.3250832601516718,-0.7264980403578377,,,,,,,5.45,3.15,-1.6893621875665652,-0.7264980403578377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7460108,0,ttth,0,1.0
4.0,1.0,2.0,2.0,3.0,1.0,1.0,5.0,3.0,1.0,1.7000000000000002,-1.2999999999999998,-0.2999999999999998,-0.2999999999999998,0.7000000000000002,-1.2999999999999998,-1.2999999999999998,2.7,0.7000000000000002,-1.2999999999999998,2.3,1.3453624047073711,,,,8.0,,,,6.5,7.5,,,,,0.7470654280693014,,,,-0.7359850067370995,0.1290603232179686,,7.333333333333333,1.5,0.0467135815167235,0.7470654280693014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7810201,4,ttth,0,1.0
3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,-0.1,-0.1,-0.1,0.8999999999999999,-1.1,-0.1,-0.1,-0.1,-0.1,0.8999999999999999,3.1,0.5385164807134505,,,,8.0,,,,7.5,7.75,,,,,0.7470654280693014,,,,0.347065690772096,0.4351086915050761,,7.75,0.5,0.5097466034488245,0.7470654280693014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7340120,1,ttth,0,1.0
1.0,5.0,3.0,3.0,4.0,2.0,2.0,4.0,1.0,3.0,-1.7999999999999998,2.2,0.2000000000000001,0.2000000000000001,1.2000000000000002,-0.7999999999999998,-0.7999999999999998,1.2000000000000002,-1.7999999999999998,0.2000000000000001,2.8,1.2489995996796797,5.4,,7.8,9.25,,,,,,,-1.3995343603146349,,0.4115660861497326,2.2206288964964407,,,,,,,7.483333333333333,3.85,0.4108868741105128,2.2206288964964407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7480201,0,ttth,0,1.0
3.0,1.0,4.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,0.6000000000000001,-1.4,1.6,0.6000000000000001,-1.4,-0.3999999999999999,0.6000000000000001,-0.3999999999999999,-0.3999999999999999,0.6000000000000001,2.4,0.916515138991168,,,,6.5,,,,6.5,7.8,,,,,-1.0212107340432657,,,,-0.7359850067370995,0.4963183651624973,,6.933333333333334,1.2999999999999998,-0.4202924585392893,0.4963183651624973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7340205,2,ttth,0,1.0
4.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,1.2999999999999998,0.2999999999999998,0.2999999999999998,0.2999999999999998,0.2999999999999998,-1.7000000000000002,-0.7000000000000002,0.2999999999999998,0.2999999999999998,-0.7000000000000002,2.7,0.7810249675906654,8.0,,8.4,7.2,,,,,,,0.936090275727828,,0.9904492015835348,-0.1960151917240674,,,,,,,7.866666666666666,1.2000000000000002,0.5768414285290985,0.9904492015835348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7340101,1,ttth,0,1.0
1.0,5.0,2.0,1.0,3.0,3.0,4.0,3.0,2.0,3.0,-1.7000000000000002,2.3,-0.7000000000000002,-1.7000000000000002,0.2999999999999998,0.2999999999999998,1.2999999999999998,0.2999999999999998,-0.7000000000000002,0.2999999999999998,2.7,1.1874342087037917,,,,7.75,,,,,7.5,7.4,,,,0.4523527343838736,,,,,0.1290603232179686,0.3731198493783866,7.55,0.3499999999999996,0.3181776356600763,0.4523527343838736,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7540101,7,ttth,0,1.0
1.0,5.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,-2.5,1.5,0.5,-0.5,-0.5,1.5,0.5,0.5,-0.5,-0.5,3.5,1.118033988749895,7.5,,6.2,8.8,,,,,,,0.4869316918735082,,-1.132122221673738,1.6901460478626713,,,,,,,7.5,2.6000000000000005,0.3483185060208139,1.6901460478626713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7810202,4,ttth,0,1.0
3.0,3.0,3.0,2.0,2.0,2.0,2.0,5.0,3.0,5.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,2.0,0.0,2.0,3.0,1.095445115010332,7.2,,7.2,7.75,,,,,,,0.2174365415609164,,-0.1673170292840685,0.4523527343838736,,,,,,,7.383333333333333,0.5499999999999998,0.1674907488869071,0.4523527343838736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7340101,1,ttth,0,1.0
3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,2.0,0.8944271909999159,,,,7.0,,,,7.25,7.8,,,,,-0.4317853466724099,,,,0.0763030163947971,0.4963183651624973,,7.35,0.7999999999999998,0.0469453449616281,0.4963183651624973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7340122,1,ttth,0,1.0
5.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,0.5,-2.5,0.5,0.5,0.5,0.5,0.5,-1.5,0.5,0.5,4.5,1.02469507659596,,,7.8,8.75,,,,6.6,,,,,0.4115660861497326,1.631203509125585,,,,-0.6276799369861803,,,7.716666666666666,2.1500000000000004,0.4716965527630458,1.631203509125585,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480201,0,ttth,0,1.0
4.0,5.0,4.0,2.0,4.0,4.0,3.0,5.0,3.0,4.0,0.2000000000000001,1.2000000000000002,0.2000000000000001,-1.7999999999999998,0.2000000000000001,0.2000000000000001,-0.7999999999999998,1.2000000000000002,-0.7999999999999998,0.2000000000000001,3.8,0.8717797887081347,,,,6.5,,,,,7.25,7.6,,,,-1.0212107340432657,,,,,-0.1769880450691388,0.5892328160297755,7.116666666666667,1.0999999999999996,-0.2029886543608763,0.5892328160297755,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7540101,7,ttth,0,1.0
3.0,5.0,5.0,5.0,3.0,2.0,2.0,2.0,4.0,2.0,-0.2999999999999998,1.7000000000000002,1.7000000000000002,1.7000000000000002,-0.2999999999999998,-1.2999999999999998,-1.2999999999999998,-1.2999999999999998,0.7000000000000002,-1.2999999999999998,3.3,1.2688577540449522,,,7.0,7.5,,,,7.0,,,,,-0.3602780677620026,0.1576400406984457,,,,-0.1944596579825017,,,7.166666666666667,0.5,-0.1323658950153528,0.1576400406984457,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7510303,5,ttth,0,1.0
2.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0,-1.6,0.3999999999999999,0.3999999999999999,0.3999999999999999,-0.6000000000000001,-0.6000000000000001,0.3999999999999999,0.3999999999999999,-0.6000000000000001,1.4,3.6,0.8000000000000002,,,4.2,6.8,,,,6.0,,,,,-3.0617326064530763,-0.6675555016207524,,,,-1.2775103554916971,,,5.666666666666667,2.5999999999999996,-1.6689328211885084,-0.6675555016207524,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7420201,7,ttth,0,1.0
3.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,4.0,0.5,-1.5,0.5,0.5,-0.5,-0.5,0.5,-1.5,0.5,1.5,2.5,0.9219544457292888,,,,7.5,,,,8.5,7.8,,,,,0.1576400406984457,,,,1.4301163882812915,0.4963183651624973,,7.933333333333334,1.0,0.6946915980474114,1.4301163882812915,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340201,2,ttth,0,1.0
3.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,-0.1,1.9,-0.1,-1.1,-0.1,-0.1,-0.1,-0.1,0.8999999999999999,-1.1,3.1,0.8306623862918074,,,,8.2,,,,5.5,6.25,,,,,0.982835583017643,,,,-1.819035704246295,-1.4011815182175686,,6.6499999999999995,2.6999999999999993,-0.7457938798154068,0.982835583017643,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7420201,7,ttth,0,1.0
2.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,5.0,-1.5,-0.5,-0.5,-0.5,0.5,-0.5,0.5,1.5,-0.5,1.5,3.5,0.9219544457292888,7.6,,7.6,8.75,,,,,,,0.5767634086443718,,0.2186050476717986,1.631203509125585,,,,,,,7.983333333333333,1.1500000000000004,0.8088573218139185,1.631203509125585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7340115,1,ttth,0,1.0
4.0,2.0,3.0,4.0,3.0,2.0,5.0,4.0,4.0,2.0,0.7000000000000002,-1.2999999999999998,-0.2999999999999998,0.7000000000000002,-0.2999999999999998,-1.2999999999999998,1.7000000000000002,0.7000000000000002,0.7000000000000002,-1.2999999999999998,3.3,1.004987562112089,7.0,,6.8,9.25,,,,,,,0.0377731080191883,,-0.5532391062399366,2.2206288964964407,,,,,,,7.683333333333334,2.45,0.5683876327585642,2.2206288964964407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7340101,1,ttth,0,1.0
3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,-0.6000000000000001,0.3999999999999999,0.3999999999999999,-0.6000000000000001,0.3999999999999999,-0.6000000000000001,0.3999999999999999,0.3999999999999999,-0.6000000000000001,0.3999999999999999,3.6,0.4898979485566356,6.2,,8.4,8.25,,,,,,,-0.6808806261477233,,0.9904492015835348,1.0417781217547293,,,,,,,7.616666666666667,2.2,0.4504488990635136,1.0417781217547293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7340120,1,ttth,0,1.0
3.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,5.0,2.0,0.6000000000000001,-1.4,-1.4,0.6000000000000001,1.6,-1.4,-1.4,0.6000000000000001,2.6,-0.3999999999999999,2.4,1.3564659966250536,7.25,7.0,8.25,,,,,,,,0.2623523999463482,0.58208178891343,0.845728422725084,,,,,,,,7.5,1.25,0.563387537194954,0.845728422725084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7380107,8,ttth,0,1.0
3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,-0.3999999999999999,0.6000000000000001,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,0.6000000000000001,0.6000000000000001,0.6000000000000001,-1.4,0.6000000000000001,3.4,0.66332495807108,8.0,,7.6,5.75,,,,,,,0.936090275727828,,0.2186050476717986,-1.9053488150995492,,,,,,,7.116666666666667,2.25,-0.2502178305666409,0.936090275727828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7340201,2,ttth,0,1.0
4.0,3.0,5.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0,-0.0999999999999996,-1.0999999999999996,0.9000000000000004,0.9000000000000004,-1.0999999999999996,0.9000000000000004,-1.0999999999999996,0.9000000000000004,-1.0999999999999996,0.9000000000000004,4.1,0.9433981132056604,8.5,,8.0,7.0,,,,,,,1.385248859582148,,0.6045271246276667,-0.4317853466724099,,,,,,,7.833333333333333,1.5,0.5193302125124682,1.385248859582148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340201,2,ttth,0,1.0
4.0,3.0,3.0,3.0,3.0,1.0,2.0,5.0,3.0,4.0,0.8999999999999999,-0.1,-0.1,-0.1,-0.1,-2.1,-1.1,1.9,-0.1,0.8999999999999999,3.1,1.044030650891055,,,,7.25,,,,,8.0,7.0,,,,-0.137072652986982,,,,,0.7411570597921835,-0.059106083924393,7.416666666666667,1.0,0.1816594409602694,0.7411570597921835,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7540101,7,ttth,0,1.0
3.0,3.0,3.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,-0.7000000000000002,-0.7000000000000002,-0.7000000000000002,0.2999999999999998,1.2999999999999998,0.2999999999999998,1.2999999999999998,-0.7000000000000002,-0.7000000000000002,0.2999999999999998,3.7,0.7810249675906654,,,,6.75,,,,,6.5,6.6,,,,-0.7264980403578377,,,,,-1.0951331499304613,-0.4913320172271727,6.616666666666667,0.25,-0.7709877358384905,-0.4913320172271727,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7850101,7,ttth,0,1.0
1.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,-2.5,-0.5,-0.5,0.5,0.5,1.5,0.5,0.5,0.5,-0.5,3.5,1.02469507659596,7.0,,7.0,8.4,,,,,,,0.0377731080191883,,-0.3602780677620026,1.2186057379659865,,,,,,,7.466666666666666,1.4000000000000004,0.2987002594077241,1.2186057379659865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7480201,0,ttth,0,1.0
4.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,5.0,3.0,0.1,0.1,0.1,-0.8999999999999999,1.1,0.1,0.1,-0.8999999999999999,1.1,-0.8999999999999999,3.9,0.7,7.0,,7.8,7.8,,,,,,,0.0377731080191883,,0.4115660861497326,0.511295273120959,,,,,,,7.533333333333334,0.7999999999999998,0.3202114890966266,0.511295273120959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340301,2,ttth,0,1.0
3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,-1.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,0.9000000000000004,0.9000000000000004,0.9000000000000004,0.9000000000000004,-1.0999999999999996,-1.0999999999999996,4.1,0.8306623862918074,,,7.2,7.25,,,,7.4,,,,,-0.1673170292840685,-0.137072652986982,,,,0.2387606210211768,,,7.283333333333334,0.2000000000000001,-0.0218763537499579,0.2387606210211768,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7340120,1,ttth,0,1.0
2.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,3.0,3.0,-1.7999999999999998,0.2000000000000001,1.2000000000000002,-0.7999999999999998,0.2000000000000001,1.2000000000000002,1.2000000000000002,0.2000000000000001,-0.7999999999999998,-0.7999999999999998,3.8,0.9797958971132712,,,,6.5,,,,6.0,6.6,,,,,-1.0212107340432657,,,,-1.2775103554916971,-0.9727138026156188,,6.366666666666667,0.5999999999999996,-1.0904782973835272,-0.9727138026156188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7510406,7,ttth,0,1.0
3.0,1.0,3.0,1.0,5.0,2.0,2.0,1.0,2.0,3.0,0.7000000000000002,-1.2999999999999998,0.7000000000000002,-1.2999999999999998,2.7,-0.2999999999999998,-0.2999999999999998,-1.2999999999999998,-0.2999999999999998,0.7000000000000002,2.3,1.1874342087037917,8.0,,7.4,7.2,,,,,,,0.936090275727828,,0.0256440091938654,-0.1960151917240674,,,,,,,7.533333333333334,0.7999999999999998,0.255239697732542,0.936090275727828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7220204,8,ttth,0,1.0
3.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,3.0,0.7745966692414834,6.75,,4.0,7.6,,,,,,,-0.1868061839079716,,-3.2546936449310104,0.2755251181726165,,,,,,,6.116666666666667,3.5999999999999996,-1.0553249035554553,0.2755251181726165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7510202,5,ttth,0,1.0
5.0,2.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,1.1,-1.9,0.1,0.1,-0.8999999999999999,0.1,1.1,0.1,0.1,0.1,3.9,0.8306623862918073,,,,7.25,,,,8.0,7.6,,,,,-0.137072652986982,,,,0.8885910395266937,0.2514796705328112,,7.616666666666667,0.75,0.334332685690841,0.8885910395266937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7510401,6,ttth,0,1.0
3.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,-0.7999999999999998,-0.7999999999999998,0.2000000000000001,-0.7999999999999998,-0.7999999999999998,0.2000000000000001,0.2000000000000001,1.2000000000000002,0.2000000000000001,1.2000000000000002,3.8,0.7483314773547882,7.4,,7.6,8.25,,,,,,,0.3970999751026445,,0.2186050476717986,1.0417781217547293,,,,,,,7.75,0.8499999999999996,0.5524943815097242,1.0417781217547293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7480201,0,ttth,0,1.0
4.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,4.0,2.0,1.4,-0.6000000000000001,0.3999999999999999,0.3999999999999999,0.3999999999999999,-0.6000000000000001,-1.6,-0.6000000000000001,1.4,-0.6000000000000001,2.6,0.916515138991168,6.4,,6.6,8.0,,,,,,,-0.5012171926059952,,-0.7462001447178707,0.7470654280693014,,,,,,,7.0,1.5999999999999996,-0.1667839697515214,0.7470654280693014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340301,2,ttth,0,1.0
5.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,0.9000000000000004,-0.0999999999999996,-1.0999999999999996,-0.0999999999999996,-1.0999999999999996,0.9000000000000004,-0.0999999999999996,0.9000000000000004,-0.0999999999999996,-0.0999999999999996,4.1,0.7,,,,7.2,,,,5.75,7.5,,,,,-0.1960151917240674,,,,-1.5482730298689962,0.1290603232179686,,6.816666666666666,1.75,-0.538409299458365,0.1290603232179686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480202,0,ttth,0,1.0
2.0,1.0,2.0,3.0,2.0,1.0,2.0,5.0,2.0,2.0,-0.2000000000000001,-1.2000000000000002,-0.2000000000000001,0.7999999999999998,-0.2000000000000001,-1.2000000000000002,-0.2000000000000001,2.8,-0.2000000000000001,-0.2000000000000001,2.2,1.077032961426901,8.0,9.0,,,,,9.0,,,,0.936090275727828,2.1342998926825785,,,,,1.5887282210228564,,,,8.666666666666666,1.0,1.5530394631444209,2.1342998926825785,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7810101,4,bootstrap_khaosat,1,1.0
4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.7999999999999998,0.7999999999999998,0.7999999999999998,-0.2000000000000001,0.7999999999999998,-1.2000000000000002,-1.2000000000000002,-1.2000000000000002,-0.2000000000000001,-0.2000000000000001,2.2,0.9797958971132712,6.4,,7.0,7.75,,,,,,,-0.5012171926059952,,-0.3602780677620026,0.4523527343838736,,,,,,,7.05,1.3499999999999996,-0.136380841994708,0.4523527343838736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7380107,8,ttth,0,1.0
3.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,3.0,5.0,-0.8999999999999999,-0.8999999999999999,0.1,-0.8999999999999999,0.1,0.1,1.1,1.1,-0.8999999999999999,1.1,3.9,0.8306623862918074,,,,5.0,,,,6.0,7.0,,,,,-2.789486896155833,,,,-1.2775103554916971,-0.4830364133562463,,6.0,2.0,-1.5166778883345922,-0.4830364133562463,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340205,2,ttth,0,1.0
4.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,1.4,0.3999999999999999,1.4,-0.6000000000000001,0.3999999999999999,-1.6,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,0.3999999999999999,2.6,0.916515138991168,,,7.2,5.25,,,,9.4,,,,,-0.1673170292840685,-2.494774202470405,,,,2.404862016039568,,,7.283333333333334,4.15,-0.0857430719049685,2.404862016039568,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7220201,8,ttth,0,1.0
4.0,2.0,3.0,4.0,3.0,1.0,1.0,2.0,3.0,3.0,1.4,-0.6000000000000001,0.3999999999999999,1.4,0.3999999999999999,-1.6,-1.6,-0.6000000000000001,0.3999999999999999,0.3999999999999999,2.6,1.019803902718557,8.25,,8.8,7.4,,,,,,,1.160669567654988,,1.3763712785394029,0.039754963224275,,,,,,,8.15,1.4000000000000004,0.8589319364728886,1.3763712785394029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7340120,1,ttth,0,1.0
3.0,4.0,3.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,0.6000000000000001,1.6,0.6000000000000001,2.6,0.6000000000000001,-1.4,-0.3999999999999999,-1.4,-1.4,-1.4,2.4,1.3564659966250538,,,,7.0,,,,7.0,8.2,,,,,-0.4317853466724099,,,,-0.1944596579825017,0.9859957544218686,,7.4,1.1999999999999993,0.1199169165889856,0.9859957544218686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7510303,5,ttth,0,1.0
3.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,-1.2999999999999998,0.7000000000000002,0.7000000000000002,-0.2999999999999998,-0.2999999999999998,-1.2999999999999998,0.7000000000000002,0.7000000000000002,-0.2999999999999998,0.7000000000000002,4.3,0.7810249675906654,,,8.2,8.25,,,,8.4,,,,,0.7974881631055998,1.0417781217547293,,,,1.3218113185303724,,,8.283333333333333,0.200000000000001,1.0536925344635673,1.3218113185303724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480201,0,ttth,0,1.0
