ma_nganh,ma_nhom,nganh_hoc,to_hop_thi,nguon,is_that,sample_weight,likert_nang_dong,likert_huong_noi,likert_sang_tao,likert_logic,likert_to_mo,likert_thi_nghiem,likert_moi_truong,likert_dinh_duong,likert_tranh_luan,likert_thiet_ke,ips_likert_nang_dong,ips_likert_huong_noi,ips_likert_sang_tao,ips_likert_logic,ips_likert_to_mo,ips_likert_thi_nghiem,ips_likert_moi_truong,ips_likert_dinh_duong,ips_likert_tranh_luan,ips_likert_thiet_ke,likert_tb,likert_dolech,diem_Van,diem_Dia,diem_Anh,diem_Toan,diem_Gdktpl,diem_Tin,diem_Su,diem_Ly,diem_Hoa,diem_Sinh,z_diem_Van,z_diem_Dia,z_diem_Anh,z_diem_Toan,z_diem_Gdktpl,z_diem_Tin,z_diem_Su,z_diem_Ly,z_diem_Hoa,z_diem_Sinh,diem_tb,diem_lech,z_tb,z_max,th_A00,th_A01,th_B00,th_B08,th_C00,th_C01,th_C02,th_C03,th_D01,th_D07,th_D09,th_D14,th_D15,th_X01,th_X26,gioi_tinh_nam,muc_tieu
7810103,2,Quản trị dịch vụ du lịch và lữ hành,A01,khaosat,1,1.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,4.0,3.0,2.0,1.5,-0.5,-0.5,0.5,-0.5,-0.5,-1.5,1.5,0.5,-0.5,2.5,0.9219544457292888,,,6.75,7.25,,,,7.5,,,,,-0.5820215383483857,-0.14048598717851346,,,,0.325383767433215,,,7.166666666666667,0.75,-0.13237458603122804,0.325383767433215,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7510303,3,Công nghệ kỹ thuật điều khiển và TĐH,A00,khaosat,1,1.0,2.0,5.0,4.0,5.0,5.0,2.0,1.0,1.0,3.0,2.0,-1.0,2.0,1.0,2.0,2.0,-1.0,-2.0,-2.0,0.0,-1.0,3.0,1.5491933384829668,,,,6.0,,,,8.5,7.75,,,,,-1.625334145465451,,,,1.4149304891644747,0.4336655883376608,,7.416666666666667,2.5,0.07442064401222814,1.4149304891644747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
7510203,3,Công nghệ kỹ thuật cơ điện tử,D07,khaosat,1,1.0,4.0,1.0,5.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,1.4,-1.6,2.4,2.4,2.4,-1.6,-0.6000000000000001,-1.6,-1.6,-1.6,2.6,1.8000000000000003,,,5.75,7.0,,,,,6.75,,,,-1.5360418886736467,-0.437455618835901,,,,,-0.7697479451112935,,6.5,1.25,-0.9144151508736137,-0.437455618835901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7340101,1,Quản trị kinh doanh,D01,khaosat,1,1.0,5.0,2.0,5.0,3.0,3.0,1.0,1.0,1.0,4.0,3.0,2.2,-0.7999999999999998,2.2,0.20000000000000018,0.20000000000000018,-1.7999999999999998,-1.7999999999999998,-1.7999999999999998,1.2000000000000002,0.20000000000000018,2.8,1.4696938456699067,8.0,,6.25,9.0,,,,,,,0.952475861747358,,-1.059031713511016,1.9383014344231992,,,,,,,7.75,2.75,0.6105818608865138,1.9383014344231992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7420201,4,Công nghệ sinh học,B00,khaosat,1,1.0,2.0,3.0,2.0,3.0,5.0,5.0,3.0,3.0,3.0,2.0,-1.1,-0.10000000000000009,-1.1,-0.10000000000000009,1.9,1.9,-0.10000000000000009,-0.10000000000000009,-0.10000000000000009,-1.1,3.1,1.044030650891055,,,,6.0,,,,,5.75,6.5,,,,-1.625334145465451,,,,,-1.9731614785602478,-0.5981996222233443,6.083333333333333,0.75,-1.3988984154163477,-0.5981996222233443,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7540105,4,Công nghệ chế biến thủy sản,D07,khaosat,1,1.0,3.0,2.0,2.0,4.0,5.0,4.0,2.0,4.0,2.0,2.0,0.0,-1.0,-1.0,1.0,2.0,1.0,-1.0,1.0,-1.0,-1.0,3.0,1.0954451150103321,,,8.75,7.5,,,,,7.25,,,,1.3260191623021365,0.15648364447887408,,,,,-0.16804117838681637,,7.833333333333333,1.5,0.4381538761313981,1.3260191623021365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
7340123,1,Kinh doanh thời trang và dệt may,D07,khaosat,1,1.0,2.0,3.0,4.0,2.0,3.0,1.0,2.0,3.0,2.0,4.0,-0.6000000000000001,0.3999999999999999,1.4,-0.6000000000000001,0.3999999999999999,-1.6,-0.6000000000000001,0.3999999999999999,-0.6000000000000001,1.4,2.6,0.9165151389911681,,,8.75,5.25,,,,,6.0,,,,1.3260191623021365,-2.516243040437614,,,,,-1.6723080951980092,,6.666666666666667,3.5,-0.9541773244444954,1.3260191623021365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7850101,4,Quản lý tài nguyên và môi trường,B00,khaosat,1,1.0,3.0,2.0,2.0,4.0,5.0,3.0,5.0,2.0,3.0,2.0,-0.10000000000000009,-1.1,-1.1,0.8999999999999999,1.9,-0.10000000000000009,1.9,-1.1,-0.10000000000000009,-1.1,3.1,1.1357816691600546,,,,9.0,,,,,7.0,9.0,,,,1.9383014344231992,,,,,-0.4688945617490549,2.053471794132871,8.333333333333334,2.0,1.1742928889356719,2.053471794132871,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7810101,2,Du lịch,A00,khaosat,1,1.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,3.0,2.0,2.6,-1.4,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,-1.4,-1.4,2.6,0.6000000000000001,-0.3999999999999999,2.4,1.42828568570857,,,,5.25,,,,6.75,8.5,,,,,-2.516243040437614,,,,-0.4917762738652298,1.3362257384243765,,6.833333333333333,3.25,-0.5572645252928224,1.3362257384243765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7510605,1,Logistics và quản lý chuỗi cung ứng,A01,khaosat,1,1.0,4.0,2.0,5.0,5.0,2.0,2.0,1.0,1.0,3.0,3.0,1.2000000000000002,-0.7999999999999998,2.2,2.2,-0.7999999999999998,-0.7999999999999998,-1.7999999999999998,-1.7999999999999998,0.20000000000000018,0.20000000000000018,2.8,1.4,,,8.5,9.0,,,,8.25,,,,,1.0875140747208212,1.9383014344231992,,,,1.1425438087316597,,,8.583333333333334,0.75,1.38945310595856,1.9383014344231992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7520115,3,Kỹ thuật nhiệt,A00,khaosat,1,1.0,3.0,4.0,5.0,5.0,3.0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,2.0,2.0,0.0,-1.0,-2.0,-1.0,0.0,-1.0,3.0,1.2649110640673518,,,,6.5,,,,8.0,5.25,,,,,-1.031394882150676,,,,0.8701571282988448,-2.574868245284725,,6.583333333333333,2.75,-0.9120353330455186,0.8701571282988448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7510406,4,Công nghệ kỹ thuật môi trường,B00,khaosat,1,1.0,2.0,2.0,2.0,5.0,5.0,3.0,4.0,3.0,2.0,1.0,-0.8999999999999999,-0.8999999999999999,-0.8999999999999999,2.1,2.1,0.10000000000000009,1.1,0.10000000000000009,-0.8999999999999999,-1.9,2.9,1.3,,,,5.0,,,,,5.25,9.25,,,,-2.8132126720950015,,,,,-2.574868245284725,2.3186389357684924,6.5,4.25,-1.0231473272037446,2.3186389357684924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7340101,1,Quản trị kinh doanh,A01,khaosat,1,1.0,4.0,1.0,5.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,1.4,-1.6,2.4,0.3999999999999999,0.3999999999999999,-1.6,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,0.3999999999999999,2.6,1.2,,,5.75,5.0,,,,7.25,,,,,-1.5360418886736467,-2.8132126720950015,,,,0.05299708700040004,,,6.0,2.25,-1.432085824589416,0.05299708700040004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7340123,1,Kinh doanh thời trang và dệt may,D01,khaosat,1,1.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,0.3999999999999999,0.3999999999999999,1.4,-0.6000000000000001,-0.6000000000000001,-1.6,-1.6,-0.6000000000000001,0.3999999999999999,2.4,2.6,1.2,5.5,,9.0,9.5,,,,,,,-1.3059827578039664,,1.5645242498834517,2.5322406977379743,,,,,,,8.0,4.0,0.9302607299391532,2.5322406977379743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
7420201,4,Công nghệ sinh học,A00,khaosat,1,1.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,2.0,-0.7999999999999998,-0.7999999999999998,0.20000000000000018,0.20000000000000018,1.2000000000000002,1.2000000000000002,-0.7999999999999998,0.20000000000000018,0.20000000000000018,-0.7999999999999998,2.8,0.7483314773547882,,,,5.75,,,,5.25,9.25,,,,,-1.9223037771228386,,,,-2.1260963564621194,2.2387858885110923,,6.75,4.0,-0.6032047483579553,2.2387858885110923,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7340201,1,Tài chính ngân hàng,A01,khaosat,1,1.0,4.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,-1.5,0.5,2.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,2.5,1.118033988749895,,,7.25,6.5,,,,7.25,,,,,-0.10501136318575512,-1.031394882150676,,,,0.05299708700040004,,,7.0,0.75,-0.36113638611201043,0.05299708700040004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7340122,1,Thương mại điện tử,D01,khaosat,1,1.0,5.0,2.0,3.0,4.0,3.0,2.0,1.0,1.0,4.0,3.0,2.2,-0.7999999999999998,0.20000000000000018,1.2000000000000002,0.20000000000000018,-0.7999999999999998,-1.7999999999999998,-1.7999999999999998,1.2000000000000002,0.20000000000000018,2.8,1.2489995996796797,7.5,,6.0,8.5,,,,,,,0.5007841378370931,,-1.2975368010923314,1.3443621711084242,,,,,,,7.333333333333333,2.5,0.1825365026177286,1.3443621711084242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7340120,1,Kinh doanh quốc tế,A00,khaosat,1,1.0,3.0,4.0,2.0,4.0,5.0,1.0,3.0,1.0,5.0,1.0,0.10000000000000009,1.1,-0.8999999999999999,1.1,2.1,-1.9,0.10000000000000009,-1.9,2.1,-1.9,2.9,1.5132745950421556,,,,7.0,,,,8.0,7.5,,,,,-0.437455618835901,,,,0.8701571282988448,0.1328122049754222,,7.5,1.0,0.18850457147945535,0.8701571282988448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7810202,2,Quản trị nhà hàng và dịch vụ ăn uống,C00,khaosat,1,1.0,4.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,1.4,-1.6,0.3999999999999999,0.3999999999999999,0.3999999999999999,-0.6000000000000001,-1.6,1.4,0.3999999999999999,-0.6000000000000001,2.6,1.019803902718557,6.0,6.5,,,,,7.5,,,,-0.8542910338937015,0.18091345920061705,,,,,-0.011121882181789949,,,,6.666666666666667,1.5,-0.22816648562495814,0.18091345920061705,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7340115,1,Marketing,A01,khaosat,1,1.0,5.0,3.0,5.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,1.0,0.0,-1.0,-2.0,-1.0,0.0,-1.0,3.0,1.2649110640673518,,,6.25,8.0,,,,9.5,,,,,-1.059031713511016,0.7504229077936492,,,,2.5044772108957347,,,7.916666666666667,3.25,0.7319561350594559,2.5044772108957347,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7810103,2,Quản trị dịch vụ du lịch và lữ hành,C00,khaosat,1,1.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-2.8,1.2000000000000002,0.20000000000000018,0.20000000000000018,0.20000000000000018,0.20000000000000018,0.20000000000000018,0.20000000000000018,0.20000000000000018,0.20000000000000018,3.8,0.9797958971132715,7.5,8.0,,,,,8.0,,,,0.5007841378370931,1.3207437376134061,,,,,0.4718019493959238,,,,7.833333333333333,0.5,0.7644432749488077,1.3207437376134061,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7810103,2,Quản trị dịch vụ du lịch và lữ hành,C00,khaosat,1,1.0,2.0,5.0,3.0,1.0,5.0,1.0,5.0,3.0,4.0,3.0,-1.2000000000000002,1.7999999999999998,-0.20000000000000018,-2.2,1.7999999999999998,-2.2,1.7999999999999998,-0.20000000000000018,0.7999999999999998,-0.20000000000000018,3.2,1.4696938456699067,7.25,8.8,,,,,9.0,,,,0.2749382758819607,1.9286532194335608,,,,,1.4376496125513512,,,,8.35,1.75,1.2137470359556242,1.9286532194335608,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7810103,2,Quản trị dịch vụ du lịch và lữ hành,C00,khaosat,1,1.0,1.0,3.0,3.0,4.0,5.0,3.0,2.0,4.0,3.0,2.0,-2.0,0.0,0.0,1.0,2.0,0.0,-1.0,1.0,0.0,-1.0,3.0,1.0954451150103321,8.5,9.3,,,,,8.0,,,,1.4041675856576228,2.308596645571157,,,,,0.4718019493959238,,,,8.6,1.3000000000000007,1.394855393541568,2.308596645571157,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7810103,2,Quản trị dịch vụ du lịch và lữ hành,C00,khaosat,1,1.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.20000000000000018,0.7999999999999998,-0.20000000000000018,0.7999999999999998,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,3.2,0.39999999999999997,7.5,8.5,,,,,8.25,,,,0.5007841378370931,1.7006871637510024,,,,,0.7132638651847807,,,,8.083333333333334,1.0,0.971578388924292,1.7006871637510024,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
7380107,5,Luật kinh tế,C00,khaosat,1,1.0,5.0,1.0,3.0,4.0,3.0,5.0,5.0,2.0,2.0,2.0,1.7999999999999998,-2.2,-0.20000000000000018,0.7999999999999998,-0.20000000000000018,1.7999999999999998,1.7999999999999998,-1.2000000000000002,-1.2000000000000002,-1.2000000000000002,3.2,1.4000000000000001,7.75,8.0,,,,,8.0,,,,0.7266299997922255,1.3207437376134061,,,,,0.4718019493959238,,,,7.916666666666667,0.25,0.8397252289338518,1.3207437376134061,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
7540204,3,"Công nghệ dệt, may",C03,khaosat,1,1.0,5.0,4.0,5.0,1.0,5.0,4.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,-3.0,1.0,0.0,1.0,-3.0,1.0,1.0,4.0,1.5491933384829668,7.75,,,5.0,,,6.75,,,,0.7266299997922255,,,-2.8132126720950015,,,-0.7355076295483606,,,,6.5,2.75,-0.9406967672837122,0.7266299997922255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7540204,3,"Công nghệ dệt, may",C01,khaosat,1,1.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,-0.8999999999999999,-0.8999999999999999,-0.8999999999999999,1.1,1.1,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.10000000000000009,3.9,0.7,6.5,,,6.0,,,,8.0,,,-0.4025993099834366,,,-1.625334145465451,,,,0.8701571282988448,,,6.833333333333333,2.0,-0.3859254423833476,0.8701571282988448,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7540204,3,"Công nghệ dệt, may",A01,khaosat,1,1.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,0.2999999999999998,0.2999999999999998,-1.7000000000000002,0.2999999999999998,0.2999999999999998,0.2999999999999998,-0.7000000000000002,0.2999999999999998,0.2999999999999998,0.2999999999999998,2.7,0.6403124237432849,,,4.0,5.75,,,,7.25,,,,,-3.2055775017428534,-1.9223037771228386,,,,0.05299708700040004,,,5.666666666666667,3.25,-1.6916280639550971,0.05299708700040004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7540204,3,"Công nghệ dệt, may",A00,khaosat,1,1.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,0.7000000000000002,-3.3,0.7000000000000002,0.7000000000000002,0.7000000000000002,0.7000000000000002,0.7000000000000002,0.7000000000000002,-1.2999999999999998,-0.2999999999999998,4.3,1.268857754044952,,,,5.5,,,,5.5,5.0,,,,,-2.2192734087802264,,,,-1.8537096760293046,-2.8757216286469633,,5.333333333333333,0.5,-2.316234904485498,-1.8537096760293046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7340120,1,Kinh doanh quốc tế,A01,khaosat,1,1.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,-0.8999999999999999,-0.8999999999999999,1.1,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.10000000000000009,1.1,0.10000000000000009,-0.8999999999999999,3.9,0.7000000000000001,,,5.0,6.0,,,,7.5,,,,,-2.2515571514175923,-1.625334145465451,,,,0.325383767433215,,,6.166666666666667,2.5,-1.1838358431499427,0.325383767433215,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
7340115,1,Marketing,A00,khaosat,1,1.0,4.0,3.0,3.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,1.5,0.5,0.5,1.5,0.5,-1.5,-1.5,-0.5,-0.5,-0.5,2.5,1.02469507659596,,,,8.75,,,,7.25,7.25,,,,,1.6413318027658117,,,,0.05299708700040004,-0.16804117838681637,,7.75,1.5,0.5087625704597984,1.6413318027658117,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7510203,3,Công nghệ kỹ thuật cơ điện tử,A00,khaosat,1,1.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.40000000000000036,-3.5999999999999996,0.40000000000000036,0.40000000000000036,0.40000000000000036,0.40000000000000036,0.40000000000000036,0.40000000000000036,0.40000000000000036,0.40000000000000036,4.6,1.2,,,,7.0,,,,8.0,9.0,,,,,-0.437455618835901,,,,0.8701571282988448,1.9379325051488536,,8.0,2.0,0.7902113382039325,1.9379325051488536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
7510401,3,Công nghệ kỹ thuật hóa học,A00,khaosat,1,1.0,4.0,2.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,2.0,0.5,-1.5,0.5,0.5,-0.5,1.5,0.5,-0.5,0.5,-1.5,3.5,0.9219544457292888,,,,6.0,,,,6.75,8.25,,,,,-1.625334145465451,,,,-0.4917762738652298,1.0353723550621379,,7.0,2.25,-0.3605793547561809,1.0353723550621379,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7510203,3,Công nghệ kỹ thuật cơ điện tử,C01,khaosat,1,1.0,5.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,0.40000000000000036,-1.5999999999999996,0.40000000000000036,0.40000000000000036,-0.5999999999999996,-0.5999999999999996,0.40000000000000036,0.40000000000000036,0.40000000000000036,0.40000000000000036,4.6,0.6633249580710798,8.0,,,7.5,,,,6.0,,,0.952475861747358,,,0.15648364447887408,,,,-1.3089363151636746,,,7.166666666666667,2.0,-0.06665893631248083,0.952475861747358,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7810202,2,Quản trị nhà hàng và dịch vụ ăn uống,A00,khaosat,1,1.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,1.5,-0.5,0.5,-0.5,-0.5,-0.5,-1.5,1.5,-0.5,0.5,2.5,0.9219544457292888,,,,8.0,,,,9.5,5.5,,,,,0.7504229077936492,,,,2.5044772108957347,-2.2740148619224865,,7.666666666666667,4.0,0.32696175225563245,2.5044772108957347,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
7460108,0,Khoa học dữ liệu,D01,khaosat,1,1.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,-1.9,0.10000000000000009,-0.8999999999999999,0.10000000000000009,1.1,-0.8999999999999999,0.10000000000000009,0.10000000000000009,1.1,1.1,3.9,0.9433981132056604,7.8,,7.0,8.0,,,,,,,0.7717991721832519,,-0.3435164507670704,0.7504229077936492,,,,,,,7.6000000000000005,1.0,0.39290187640327695,0.7717991721832519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7510202,3,Công nghệ chế tạo máy,A00,khaosat,1,1.0,2.0,5.0,4.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,-1.1,1.9,0.8999999999999999,1.9,0.8999999999999999,-1.1,-1.1,-1.1,-0.10000000000000009,-1.1,3.1,1.2206555615733705,,,,5.75,,,,6.0,8.0,,,,,-1.9223037771228386,,,,-1.3089363151636746,0.7345189716998993,,6.583333333333333,2.25,-0.8322403735288714,0.7345189716998993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7540101,4,Công nghệ thực phẩm,D07,khaosat,1,1.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,-2.6,0.3999999999999999,0.3999999999999999,-0.6000000000000001,0.3999999999999999,0.3999999999999999,0.3999999999999999,-0.6000000000000001,0.3999999999999999,1.4,3.6,1.019803902718557,,,7.0,5.0,,,,,9.0,,,,-0.3435164507670704,-2.8132126720950015,,,,,1.9379325051488536,,7.0,4.0,-0.40626553923773945,1.9379325051488536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7510401,3,Công nghệ kỹ thuật hóa học,A00,khaosat,1,1.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,-0.3999999999999999,0.6000000000000001,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,0.6000000000000001,0.6000000000000001,-0.3999999999999999,0.6000000000000001,3.4,0.48989794855663565,,,,4.25,,,,8.8,8.0,,,,,-3.704121567067164,,,,1.7417945056838535,0.7345189716998993,,7.016666666666667,4.550000000000001,-0.4092693632278038,1.7417945056838535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7340101,1,Quản trị kinh doanh,A01,khaosat,1,1.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,5.0,0.20000000000000018,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,0.20000000000000018,1.2000000000000002,1.2000000000000002,-0.7999999999999998,1.2000000000000002,3.8,0.8717797887081347,,,7.0,9.0,,,,7.0,,,,,-0.3435164507670704,1.9383014344231992,,,,-0.2193895934324149,,,7.666666666666667,2.0,0.4584651300745713,1.9383014344231992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
7540101,4,Công nghệ thực phẩm,D07,khaosat,1,1.0,3.0,3.0,3.0,4.0,5.0,4.0,2.0,4.0,3.0,2.0,-0.2999999999999998,-0.2999999999999998,-0.2999999999999998,0.7000000000000002,1.7000000000000002,0.7000000000000002,-1.2999999999999998,0.7000000000000002,-0.2999999999999998,-1.2999999999999998,3.3,0.9,,,6.25,7.25,,,,,5.5,,,,-1.059031713511016,-0.14048598717851346,,,,,-2.2740148619224865,,6.333333333333333,1.75,-1.1578441875373386,-0.14048598717851346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7340101,1,Quản trị kinh doanh,X01,khaosat,1,1.0,3.0,4.0,2.0,4.0,3.0,1.0,1.0,2.0,4.0,3.0,0.2999999999999998,1.2999999999999998,-0.7000000000000002,1.2999999999999998,0.2999999999999998,-1.7000000000000002,-1.7000000000000002,-0.7000000000000002,1.2999999999999998,0.2999999999999998,2.7,1.1,7.75,,,6.0,8.0,,,,,,0.7266299997922255,,,-1.625334145465451,0.21004201260420147,,,,,,7.25,2.0,-0.22955404435634139,0.7266299997922255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7480201,0,Công nghệ thông tin,D01,khaosat,1,1.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,-0.10000000000000009,-0.10000000000000009,-0.10000000000000009,-0.10000000000000009,0.8999999999999999,-0.10000000000000009,-0.10000000000000009,-0.10000000000000009,-0.10000000000000009,-0.10000000000000009,3.1,0.3,7.8,,7.2,7.8,,,,,,,0.7717991721832519,,-0.152712380702018,0.512847202467739,,,,,,,7.6000000000000005,0.5999999999999996,0.3773113313163243,0.7717991721832519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
