likert_nang_dong,likert_huong_noi,likert_sang_tao,likert_logic,likert_to_mo,likert_thi_nghiem,likert_moi_truong,likert_dinh_duong,likert_tranh_luan,likert_thiet_ke,ips_likert_nang_dong,ips_likert_huong_noi,ips_likert_sang_tao,ips_likert_logic,ips_likert_to_mo,ips_likert_thi_nghiem,ips_likert_moi_truong,ips_likert_dinh_duong,ips_likert_tranh_luan,ips_likert_thiet_ke,likert_tb,likert_dolech,diem_Van,diem_Dia,diem_Anh,diem_Toan,diem_Gdktpl,diem_Tin,diem_Su,diem_Ly,diem_Hoa,diem_Sinh,z_diem_Van,z_diem_Dia,z_diem_Anh,z_diem_Toan,z_diem_Gdktpl,z_diem_Tin,z_diem_Su,z_diem_Ly,z_diem_Hoa,z_diem_Sinh,diem_tb,diem_lech,z_tb,z_max,th_A00,th_A01,th_B00,th_B08,th_C00,th_C01,th_C02,th_C03,th_D01,th_D07,th_D09,th_D14,th_D15,th_X01,th_X26,gioi_tinh_nam,muc_tieu,ma_nganh,ma_nhom,nguon,rui_ro_vong_tron,sample_weight
3.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.6324555320336759,5.6,,8.8,9.0,,,,,,,-1.2198709267729075,,1.3763712785394027,1.9259162028110128,,,,,,,7.8,3.4000000000000004,0.6941388515258359,1.9259162028110128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480201,0,ttth,0,1.0
1.0,5.0,5.0,5.0,4.0,1.0,1.0,1.0,2.0,1.0,-1.6,2.4,2.4,2.4,1.4,-1.6,-1.6,-1.6,-0.6000000000000001,-1.6,2.6,1.8000000000000003,,,,7.2,,,,6.25,6.25,,,,,-0.19601519172406742,,,,-1.0067476811143983,-1.4011815182175686,,6.566666666666666,0.9500000000000002,-0.8679814636853447,-0.19601519172406742,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7480202,0,ttth,0,1.0
3.0,4.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,1.0,0.3999999999999999,1.4,-0.6000000000000001,0.3999999999999999,1.4,2.4,-0.6000000000000001,-1.6,-1.6,-1.6,2.6,1.3564659966250536,,,7.6,8.0,,,,6.0,,,,,0.2186050476717986,0.7470654280693014,,,,-1.2775103554916973,,,7.2,2.0,-0.10394662658353242,0.7470654280693014,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7510202,5,ttth,0,1.0
4.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,4.0,2.0,1.0,-1.0,0.0,1.0,1.0,0.0,-2.0,0.0,1.0,-1.0,3.0,1.0,,,,6.25,,,,7.25,6.6,,,,,-1.3159234277286935,,,,0.07630301639479713,-0.9727138026156187,,6.7,1.0,-0.7374447379831718,0.07630301639479713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7380107,8,ttth,0,1.0
5.0,2.0,5.0,4.0,3.0,1.0,1.0,2.0,4.0,3.0,2.0,-1.0,2.0,1.0,0.0,-2.0,-2.0,-1.0,1.0,0.0,3.0,1.4142135623730951,,,,7.75,,,,9.0,7.4,,,,,0.45235273438387363,,,,1.9716417370358892,0.006640975903126065,,8.049999999999999,1.5999999999999996,0.8102118157742962,1.9716417370358892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7340120,1,ttth,0,1.0
5.0,2.0,4.0,5.0,5.0,2.0,1.0,4.0,5.0,5.0,1.2000000000000002,-1.7999999999999998,0.20000000000000018,1.2000000000000002,1.2000000000000002,-1.7999999999999998,-2.8,0.20000000000000018,1.2000000000000002,1.2000000000000002,3.8,1.469693845669907,,,7.8,6.5,,,,8.6,,,,,0.4115660861497326,-1.0212107340432657,,,,1.5384214580322106,,,7.633333333333333,2.0999999999999996,0.30959227004622586,1.5384214580322106,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340205,2,ttth,0,1.0
2.0,3.0,4.0,5.0,4.0,2.0,2.0,4.0,4.0,2.0,-1.2000000000000002,-0.20000000000000018,0.7999999999999998,1.7999999999999998,0.7999999999999998,-1.2000000000000002,-1.2000000000000002,0.7999999999999998,0.7999999999999998,-1.2000000000000002,3.2,1.077032961426901,,,,7.0,,,,5.25,4.75,,,,,-0.4317853466724099,,,,-2.089798378623594,-3.237471727940213,,5.666666666666667,2.25,-1.919685151078739,-0.4317853466724099,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7510303,5,ttth,0,1.0
2.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,3.0,3.0,-1.7000000000000002,0.2999999999999998,-0.7000000000000002,-0.7000000000000002,0.2999999999999998,1.2999999999999998,1.2999999999999998,1.2999999999999998,-0.7000000000000002,-0.7000000000000002,3.7,1.004987562112089,,,7.0,6.5,,,,8.2,,,,,-0.3602780677620026,-1.0212107340432657,,,,1.105201179028532,,,7.233333333333333,1.6999999999999993,-0.09209587425891204,1.105201179028532,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7540101,7,ttth,0,1.0
4.0,3.0,5.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,0.8999999999999999,-0.10000000000000009,1.9,-0.10000000000000009,-0.10000000000000009,-1.1,-0.10000000000000009,0.8999999999999999,-1.1,-1.1,3.1,0.9433981132056604,,,,8.0,,,,8.0,6.6,,,,,0.7470654280693014,,,,0.8885910395266937,-0.9727138026156187,,7.533333333333334,1.4000000000000004,0.2209808883267922,0.8885910395266937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7340122,1,ttth,0,1.0
3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,0.7999999999999998,0.7999999999999998,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,3.2,0.39999999999999997,7.25,,7.8,8.0,,,,,,,0.26235239994634824,,0.4115660861497326,0.7470654280693014,,,,,,,7.683333333333334,0.75,0.4736613047217941,0.7470654280693014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7340301,2,ttth,0,1.0
4.0,2.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,-0.09999999999999964,-2.0999999999999996,-0.09999999999999964,-1.0999999999999996,0.9000000000000004,-0.09999999999999964,0.9000000000000004,0.9000000000000004,0.9000000000000004,-0.09999999999999964,4.1,0.9433981132056604,7.2,,8.0,8.75,,,,,,,0.21743654156091644,,0.6045271246276667,1.631203509125585,,,,,,,7.983333333333333,1.5499999999999998,0.8177223917713894,1.631203509125585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7480201,0,ttth,0,1.0
2.0,5.0,3.0,2.0,5.0,2.0,4.0,2.0,1.0,4.0,-1.0,2.0,0.0,-1.0,2.0,-1.0,1.0,-1.0,-2.0,1.0,3.0,1.3416407864998738,6.4,,7.8,8.25,,,,,,,-0.5012171926059952,,0.4115660861497326,1.0417781217547293,,,,,,,7.483333333333333,1.8499999999999996,0.31737567176615555,1.0417781217547293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7220204,8,ttth,0,1.0
3.0,4.0,4.0,3.0,3.0,2.0,1.0,3.0,5.0,4.0,-0.20000000000000018,0.7999999999999998,0.7999999999999998,-0.20000000000000018,-0.20000000000000018,-1.2000000000000002,-2.2,-0.20000000000000018,1.7999999999999998,0.7999999999999998,3.2,1.077032961426901,,,,6.25,,,,7.25,7.2,,,,,-1.3159234277286935,,,,0.07630301639479713,-0.23819771872656012,,6.8999999999999995,1.0,-0.4926060433534855,0.07630301639479713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340201,2,ttth,0,1.0
2.0,1.0,2.0,5.0,3.0,4.0,2.0,5.0,2.0,1.0,-0.7000000000000002,-1.7000000000000002,-0.7000000000000002,2.3,0.2999999999999998,1.2999999999999998,-0.7000000000000002,2.3,-0.7000000000000002,-1.7000000000000002,2.7,1.4177446878757827,7.0,,7.4,7.4,,,,,,,0.03777310801918832,,0.025644009193865447,0.03975496322427506,,,,,,,7.266666666666667,0.40000000000000036,0.034390693479109606,0.03975496322427506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7340129,7,ttth,0,1.0
3.0,5.0,4.0,5.0,5.0,2.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,2.0,2.0,-1.0,-2.0,-2.0,0.0,-2.0,3.0,1.61245154965971,,,,6.8,,,,6.0,8.0,,,,,-0.6675555016207524,,,,-1.2775103554916973,0.7411570597921835,,6.933333333333334,2.0,-0.40130293244008874,0.7411570597921835,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7510301,5,ttth,0,1.0
3.0,1.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,0.8999999999999999,-1.1,0.8999999999999999,2.9,1.9,-1.1,-1.1,-1.1,-1.1,-1.1,2.1,1.445683229480096,,,,6.25,,,,6.25,7.4,,,,,-1.3159234277286935,,,,-1.0067476811143983,0.006640975903126065,,6.633333333333333,1.1500000000000004,-0.7720100443133219,0.006640975903126065,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7510203,5,ttth,0,1.0
3.0,5.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,0.3999999999999999,2.4,1.4,1.4,1.4,-1.6,-1.6,-1.6,-0.6000000000000001,-1.6,2.6,1.4966629547095767,,,8.4,7.2,,,,5.75,,,,,0.9904492015835347,-0.19601519172406742,,,,-1.5482730298689962,,,7.116666666666667,2.6500000000000004,-0.25127967333650963,0.9904492015835347,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7510202,5,ttth,0,1.0
3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.5,-0.5,1.5,-0.5,3.5,0.6708203932499369,,,,8.5,,,,8.25,7.2,,,,,1.3364908154401571,,,,1.1593537139039927,-0.23819771872656012,,7.983333333333333,1.2999999999999998,0.7525489368725299,1.3364908154401571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480201,0,ttth,0,1.0
3.0,2.0,3.0,4.0,5.0,3.0,2.0,2.0,1.0,1.0,0.3999999999999999,-0.6000000000000001,0.3999999999999999,1.4,2.4,0.3999999999999999,-0.6000000000000001,-0.6000000000000001,-1.6,-1.6,2.6,1.2,6.75,,3.8,7.4,,,,,,,-0.1868061839079716,,-3.447654683408944,0.03975496322427506,,,,,,,5.983333333333334,3.6000000000000005,-1.1982353013642137,0.03975496322427506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7510303,5,ttth,0,1.0
4.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,2.0,2.0,1.7999999999999998,-1.2000000000000002,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,-1.2000000000000002,-1.2000000000000002,2.8,-0.20000000000000018,-0.20000000000000018,2.2,1.2489995996796797,6.8,,7.4,7.5,,,,,,,-0.14189032552253977,,0.025644009193865447,0.15764004069844578,,,,,,,7.233333333333333,0.7000000000000002,0.013797908123257152,0.15764004069844578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7810201,4,ttth,0,1.0
2.0,3.0,4.0,5.0,4.0,5.0,2.0,4.0,5.0,2.0,-1.6,-0.6000000000000001,0.3999999999999999,1.4,0.3999999999999999,1.4,-1.6,0.3999999999999999,1.4,-1.6,3.6,1.2000000000000002,3.2,,6.0,7.0,,,,,,,-3.3758321292736424,,-1.3250832601516718,-0.4317853466724099,,,,,,,5.3999999999999995,3.8,-1.710900245365908,-0.4317853466724099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7510202,5,ttth,0,1.0
3.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,3.0,0.6324555320336759,,,,7.25,,,,8.25,7.6,,,,,-0.13707265298698207,,,,1.1593537139039927,0.2514796705328112,,7.7,1.0,0.42458691048327396,1.1593537139039927,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7480201,0,ttth,0,1.0
2.0,2.0,3.0,3.0,5.0,3.0,3.0,2.0,2.0,3.0,-0.7999999999999998,-0.7999999999999998,0.20000000000000018,0.20000000000000018,2.2,0.20000000000000018,0.20000000000000018,-0.7999999999999998,-0.7999999999999998,0.20000000000000018,2.8,0.8717797887081347,,,7.4,6.5,,,,8.4,,,,,0.025644009193865447,-1.0212107340432657,,,,1.3218113185303724,,,7.433333333333334,1.9000000000000004,0.10874819789365738,1.3218113185303724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7540101,7,ttth,0,1.0
3.0,4.0,5.0,3.0,5.0,3.0,5.0,5.0,3.0,4.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,0.0,4.0,0.8944271909999159,,,,6.5,,,,7.25,8.0,,,,,-1.0212107340432657,,,,0.07630301639479713,0.7411570597921835,,7.25,1.5,-0.06791688595209504,0.7411570597921835,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480201,0,ttth,0,1.0
5.0,1.0,3.0,5.0,3.0,2.0,4.0,5.0,5.0,3.0,1.4,-2.6,-0.6000000000000001,1.4,-0.6000000000000001,-1.6,0.3999999999999999,1.4,1.4,-0.6000000000000001,3.6,1.3564659966250536,7.8,,7.0,7.25,,,,,,,0.7564268421860999,,-0.3602780677620026,-0.13707265298698207,,,,,,,7.3500000000000005,0.7999999999999998,0.08635870714570508,0.7564268421860999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7220204,8,ttth,0,1.0
2.0,5.0,3.0,4.0,1.0,2.0,4.0,3.0,5.0,4.0,-1.2999999999999998,1.7000000000000002,-0.2999999999999998,0.7000000000000002,-2.3,-1.2999999999999998,0.7000000000000002,-0.2999999999999998,1.7000000000000002,0.7000000000000002,3.3,1.2688577540449522,7.5,,8.0,7.4,,,,,,,0.4869316918735082,,0.6045271246276667,0.03975496322427506,,,,,,,7.633333333333333,0.5999999999999996,0.37707125990848334,0.6045271246276667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7220204,8,ttth,0,1.0
4.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,0.0,1.0,3.0,0.7745966692414834,7.5,,6.4,8.2,,,,,,,0.4869316918735082,,-0.9391611831958038,0.982835583017643,,,,,,,7.366666666666667,1.799999999999999,0.17686869723178247,0.982835583017643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7810202,4,ttth,0,1.0
2.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,-1.1,-0.10000000000000009,-0.10000000000000009,-1.1,0.8999999999999999,-0.10000000000000009,0.8999999999999999,0.8999999999999999,-0.10000000000000009,-0.10000000000000009,3.1,0.7,,,,8.0,,,,7.5,7.6,,,,,0.7470654280693014,,,,0.347065690772096,0.2514796705328112,,7.7,0.5,0.4485369297914028,0.7470654280693014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7540101,7,ttth,0,1.0
4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,-0.5999999999999996,-0.5999999999999996,-0.5999999999999996,0.40000000000000036,0.40000000000000036,0.40000000000000036,0.40000000000000036,-0.5999999999999996,0.40000000000000036,0.40000000000000036,4.6,0.4898979485566356,7.5,,7.6,7.2,,,,,,,0.4869316918735082,,0.2186050476717986,-0.19601519172406742,,,,,,,7.433333333333334,0.39999999999999947,0.16984051594041313,0.4869316918735082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340301,2,ttth,0,1.0
2.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,-1.2000000000000002,-0.20000000000000018,-1.2000000000000002,-0.20000000000000018,-0.20000000000000018,0.7999999999999998,0.7999999999999998,0.7999999999999998,-0.20000000000000018,0.7999999999999998,3.2,0.7483314773547882,,,,7.0,,,,,7.5,7.6,,,,-0.4317853466724099,,,,,0.12906032321796862,0.5892328160297755,7.366666666666667,0.5999999999999996,0.09550259752511141,0.5892328160297755,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7540101,7,ttth,0,1.0
4.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,-0.5,-1.5,0.5,0.5,0.5,0.5,-0.5,0.5,-0.5,0.5,4.5,0.6708203932499369,,,,7.0,,,,7.25,9.0,,,,,-0.4317853466724099,,,,0.07630301639479713,1.9653505329406133,,7.75,2.0,0.5366227342210003,1.9653505329406133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7340115,1,ttth,0,1.0
3.0,1.0,4.0,3.0,4.0,2.0,4.0,4.0,5.0,5.0,-0.5,-2.5,0.5,-0.5,0.5,-1.5,0.5,0.5,1.5,1.5,3.5,1.2041594578792296,6.8,,8.2,8.75,,,,,,,-0.14189032552253977,,0.7974881631055998,1.631203509125585,,,,,,,7.916666666666667,1.9500000000000002,0.7622671155695483,1.631203509125585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340115,1,ttth,0,1.0
4.0,2.0,5.0,4.0,2.0,1.0,2.0,1.0,4.0,3.0,1.2000000000000002,-0.7999999999999998,2.2,1.2000000000000002,-0.7999999999999998,-1.7999999999999998,-0.7999999999999998,-1.7999999999999998,1.2000000000000002,0.20000000000000018,2.8,1.3266499161421599,,,,6.5,,,,7.25,8.0,,,,,-1.0212107340432657,,,,0.07630301639479713,0.7411570597921835,,7.25,1.5,-0.06791688595209504,0.7411570597921835,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7340120,1,ttth,0,1.0
5.0,2.0,4.0,5.0,4.0,2.0,3.0,5.0,5.0,4.0,1.1,-1.9,0.10000000000000009,1.1,0.10000000000000009,-1.9,-0.8999999999999999,1.1,1.1,0.10000000000000009,3.9,1.1357816691600549,,,6.6,8.5,,,5.8,,,,,,-0.7462001447178707,1.3364908154401571,,,-1.7558130865141839,,,,6.966666666666666,2.7,-0.3885074719306325,1.3364908154401571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7220204,8,ttth,0,1.0
2.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,3.0,2.0,-1.7999999999999998,1.2000000000000002,1.2000000000000002,0.20000000000000018,-0.7999999999999998,0.20000000000000018,1.2000000000000002,1.2000000000000002,-0.7999999999999998,-1.7999999999999998,3.8,1.1661903789690602,,,,7.75,,,,,7.0,6.8,,,,0.45235273438387363,,,,,-0.4830364133562463,-0.2752190505757829,7.183333333333334,0.9500000000000002,-0.10196757651605186,0.45235273438387363,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7420201,7,ttth,0,1.0
3.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,-0.5,-0.5,1.5,-0.5,-0.5,-0.5,-0.5,0.5,-0.5,1.5,3.5,0.806225774829855,,,,7.75,,,,,7.5,7.8,,,,0.45235273438387363,,,,,0.12906032321796862,0.8053457826811653,7.683333333333334,0.2999999999999998,0.46225294676100254,0.8053457826811653,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7819010,4,ttth,0,1.0
3.0,1.0,2.0,4.0,3.0,5.0,3.0,5.0,2.0,2.0,0.0,-2.0,-1.0,1.0,0.0,2.0,0.0,2.0,-1.0,-1.0,3.0,1.2649110640673518,,,,6.0,,,,7.0,6.0,,,,,-1.6106361214141214,,,,-0.19445965798250175,-1.7072298865046762,,6.333333333333333,1.0,-1.1707752219670997,-0.19445965798250175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7819009,4,ttth,0,1.0
3.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,-2.0,-1.0,0.0,0.0,-1.0,3.0,1.0,,,,7.5,,,,6.0,6.8,,,,,0.15764004069844578,,,,-1.2775103554916973,-0.7278751079859325,,6.766666666666667,1.5,-0.6159151409263947,0.15764004069844578,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480202,0,ttth,0,1.0
4.0,1.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,2.0,1.2999999999999998,-1.7000000000000002,0.2999999999999998,1.2999999999999998,-0.7000000000000002,-0.7000000000000002,-0.7000000000000002,1.2999999999999998,0.2999999999999998,-0.7000000000000002,2.7,1.004987562112089,7.2,,7.0,7.5,,,,,,,0.21743654156091644,,-0.3602780677620026,0.15764004069844578,,,,,,,7.233333333333333,0.5,0.0049328381657865366,0.21743654156091644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7220204,8,ttth,0,1.0
1.0,4.0,4.0,5.0,5.0,1.0,2.0,1.0,3.0,1.0,-1.7000000000000002,1.2999999999999998,1.2999999999999998,2.3,2.3,-1.7000000000000002,-0.7000000000000002,-1.7000000000000002,0.2999999999999998,-1.7000000000000002,2.7,1.6155494421403513,6.25,,4.8,6.4,,,,,,,-0.6359647677622915,,-2.482849491019275,-1.1390958115174363,,,,,,,5.816666666666667,1.6000000000000005,-1.4193033567663342,-0.6359647677622915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7510301,5,ttth,0,1.0
5.0,2.0,5.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,1.7999999999999998,-1.2000000000000002,1.7999999999999998,-0.20000000000000018,-0.20000000000000018,-1.2000000000000002,-1.2000000000000002,-1.2000000000000002,0.7999999999999998,0.7999999999999998,3.2,1.1661903789690602,,,6.8,8.6,,,,7.25,,,,,-0.5532391062399366,1.4543758929143278,,,,0.07630301639479713,,,7.55,1.7999999999999998,0.32581326768972946,1.4543758929143278,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340201,2,ttth,0,1.0
4.0,1.0,3.0,1.0,4.0,1.0,1.0,3.0,2.0,3.0,1.7000000000000002,-1.2999999999999998,0.7000000000000002,-1.2999999999999998,1.7000000000000002,-1.2999999999999998,-1.2999999999999998,0.7000000000000002,-0.2999999999999998,0.7000000000000002,2.3,1.1874342087037917,8.2,,7.8,6.0,,,,,,,1.1157537092695553,,0.4115660861497326,-1.6106361214141214,,,,,,,7.333333333333333,2.1999999999999993,-0.027772108664944506,1.1157537092695553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7380107,8,ttth,0,1.0
4.0,4.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.5,1.5,-0.5,-0.5,-0.5,-0.5,-1.5,1.5,-0.5,-0.5,2.5,1.02469507659596,5.4,,7.0,6.25,,,,,,,-1.3995343603146349,,-0.3602780677620026,-1.3159234277286935,,,,,,,6.216666666666666,1.5999999999999996,-1.0252452852684437,-0.3602780677620026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7810201,4,ttth,0,1.0
5.0,3.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,0.9000000000000004,-1.0999999999999996,0.9000000000000004,-1.0999999999999996,-0.09999999999999964,-0.09999999999999964,0.9000000000000004,-0.09999999999999964,0.9000000000000004,-1.0999999999999996,4.1,0.8306623862918074,6.6,,7.2,8.0,,,,,,,-0.32155375906426786,,-0.16731702928406858,0.7470654280693014,,,,,,,7.266666666666667,1.4000000000000004,0.08606487990698834,0.7470654280693014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480201,0,ttth,0,1.0
3.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,2.0,5.0,-1.0999999999999996,-0.09999999999999964,-0.09999999999999964,0.9000000000000004,0.9000000000000004,-0.09999999999999964,-0.09999999999999964,0.9000000000000004,-2.0999999999999996,0.9000000000000004,4.1,0.9433981132056604,,,,8.0,,,,7.5,7.0,,,,,0.7470654280693014,,,,0.347065690772096,-0.4830364133562463,,7.5,1.0,0.203698235161717,0.7470654280693014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7480201,0,ttth,0,1.0
