likert_nang_dong,likert_huong_noi,likert_sang_tao,likert_logic,likert_to_mo,likert_thi_nghiem,likert_moi_truong,likert_dinh_duong,likert_tranh_luan,likert_thiet_ke,ips_likert_nang_dong,ips_likert_huong_noi,ips_likert_sang_tao,ips_likert_logic,ips_likert_to_mo,ips_likert_thi_nghiem,ips_likert_moi_truong,ips_likert_dinh_duong,ips_likert_tranh_luan,ips_likert_thiet_ke,likert_tb,likert_dolech,diem_Van,diem_Dia,diem_Anh,diem_Toan,diem_Gdktpl,diem_Tin,diem_Su,diem_Ly,diem_Hoa,diem_Sinh,z_diem_Van,z_diem_Dia,z_diem_Anh,z_diem_Toan,z_diem_Gdktpl,z_diem_Tin,z_diem_Su,z_diem_Ly,z_diem_Hoa,z_diem_Sinh,diem_tb,diem_lech,z_tb,z_max,th_A00,th_A01,th_B00,th_B08,th_C00,th_C01,th_C02,th_C03,th_D01,th_D07,th_D09,th_D14,th_D15,th_X01,th_X26,gioi_tinh_nam,muc_tieu,ma_nganh,ma_nhom,nguon,rui_ro_vong_tron,sample_weight
4.0,2.0,3.0,5.0,2.0,1.0,1.0,2.0,4.0,2.0,1.4,-0.6000000000000001,0.3999999999999999,2.4,-0.6000000000000001,-1.6,-1.6,-0.6000000000000001,1.4,-0.6000000000000001,2.6,1.2806248474865698,,,,5.25,,,,7.75,7.25,,,,,-2.494774202470405,,,,0.6178283651493949,-0.17698804506913884,,6.75,2.5,-0.684644627463383,0.6178283651493949,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7340205,2,khaosat,0,1.0
1.0,4.0,3.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,-1.7999999999999998,1.2000000000000002,0.20000000000000018,2.2,2.2,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,2.8,1.32664991614216,,,,8.75,,,,5.75,8.25,,,,,1.631203509125585,,,,-1.5482730298689962,1.047205428079291,,7.583333333333333,3.0,0.37671196911196,1.631203509125585,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7510301,5,khaosat,0,1.0
4.0,2.0,4.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,1.5,-0.5,1.5,1.5,0.5,-1.5,-1.5,-1.5,0.5,-0.5,2.5,1.2041594578792296,,,5.0,7.75,,,,,7.0,,,,-2.289888452541341,0.45235273438387363,,,,,-0.4830364133562463,,6.583333333333333,2.75,-0.7735240438379046,0.45235273438387363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7460108,0,khaosat,0,1.0
3.0,1.0,4.0,5.0,4.0,1.0,2.0,1.0,1.0,2.0,0.6000000000000001,-1.4,1.6,2.6,1.6,-1.4,-0.3999999999999999,-1.4,-1.4,-0.3999999999999999,2.4,1.42828568570857,,,,7.25,,,,6.75,7.25,,,,,-0.13707265298698207,,,,-0.4652223323598006,-0.17698804506913884,,7.083333333333333,0.5,-0.2597610101386405,-0.13707265298698207,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7510203,5,khaosat,0,1.0
5.0,2.0,4.0,3.0,3.0,2.0,1.0,2.0,4.0,2.0,2.2,-0.7999999999999998,1.2000000000000002,0.20000000000000018,0.20000000000000018,-0.7999999999999998,-1.7999999999999998,-0.7999999999999998,1.2000000000000002,-0.7999999999999998,2.8,1.1661903789690602,,,,9.5,,,,8.5,6.75,,,,,2.5153415901818685,,,,1.4301163882812915,-0.7890847816433537,,8.25,2.75,1.0521243989399354,2.5153415901818685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7340205,2,khaosat,0,1.0
3.0,2.0,2.0,5.0,4.0,3.0,2.0,4.0,3.0,2.0,0.0,-1.0,-1.0,2.0,1.0,0.0,-1.0,1.0,0.0,-1.0,3.0,1.0,,,9.5,5.25,,,,8.5,,,,,2.0517349132121705,-2.494774202470405,,,,1.4301163882812915,,,7.75,4.25,0.32902569967435236,2.0517349132121705,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7340129,7,khaosat,0,1.0
3.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,-0.3999999999999999,-0.3999999999999999,0.6000000000000001,-0.3999999999999999,0.6000000000000001,-1.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,-0.3999999999999999,3.4,0.66332495807108,7.75,,7.4,7.0,,,,,,,0.7115109838006681,,0.025644009193865447,-0.4317853466724099,,,,,,,7.383333333333333,0.75,0.10178988210737455,0.7115109838006681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480201,0,khaosat,0,1.0
3.0,3.0,3.0,5.0,5.0,3.0,1.0,5.0,5.0,4.0,-0.7000000000000002,-0.7000000000000002,-0.7000000000000002,1.2999999999999998,1.2999999999999998,-0.7000000000000002,-2.7,1.2999999999999998,1.2999999999999998,0.2999999999999998,3.7,1.268857754044952,,,9.2,8.0,,,,,9.7,,,,1.762293355495269,0.7470654280693014,,,,,2.8222859641445135,,8.966666666666667,1.6999999999999993,1.777214915903028,2.8222859641445135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7819010,4,khaosat,0,1.0
3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.3999999999999999,3.6,0.48989794855663565,,,,8.0,,,,8.0,6.0,,,,,0.7470654280693014,,,,0.8885910395266937,-1.7072298865046762,,7.333333333333333,2.0,-0.023857806302893653,0.8885910395266937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7540106,7,khaosat,0,1.0
3.0,3.0,3.0,4.0,4.0,5.0,2.0,5.0,3.0,1.0,-0.2999999999999998,-0.2999999999999998,-0.2999999999999998,0.7000000000000002,0.7000000000000002,1.7000000000000002,-1.2999999999999998,1.7000000000000002,-0.2999999999999998,-2.3,3.3,1.1874342087037917,,,6.0,7.5,,,,7.0,,,,,-1.3250832601516718,0.15764004069844578,,,,-0.19445965798250175,,,6.833333333333333,1.5,-0.45396762581190925,0.15764004069844578,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7510303,5,khaosat,0,1.0
2.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,3.0,4.0,-1.7000000000000002,0.2999999999999998,-0.7000000000000002,0.2999999999999998,-0.7000000000000002,1.2999999999999998,0.2999999999999998,1.2999999999999998,-0.7000000000000002,0.2999999999999998,3.7,0.9,,,,7.4,,,,,8.5,8.0,,,,0.03975496322427506,,,,,1.3532537963663984,1.021458749332555,7.966666666666666,1.0999999999999996,0.8048225029744095,1.3532537963663984,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7540101,7,khaosat,0,1.0
2.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.1,1.9,-0.10000000000000009,-0.10000000000000009,-0.10000000000000009,-0.10000000000000009,-0.10000000000000009,-0.10000000000000009,-0.10000000000000009,-0.10000000000000009,3.1,0.7,,,,8.0,,,,8.0,8.0,,,,,0.7470654280693014,,,,0.8885910395266937,0.7411570597921835,,8.0,0.0,0.7922711757960595,0.8885910395266937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7480201,0,khaosat,0,1.0
2.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,-2.3,0.7000000000000002,-0.2999999999999998,0.7000000000000002,-0.2999999999999998,-0.2999999999999998,-0.2999999999999998,0.7000000000000002,0.7000000000000002,0.7000000000000002,4.3,0.9,,,,6.0,,,,6.0,6.0,,,,,-1.6106361214141214,,,,-1.2775103554916973,-1.7072298865046762,,6.0,0.0,-1.5317921211368315,-1.2775103554916973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7520115,6,khaosat,0,1.0
3.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,-0.5,-0.5,0.5,-0.5,0.5,-1.5,0.5,0.5,0.5,0.5,3.5,0.6708203932499369,8.0,,8.3,7.5,,,,,,,0.936090275727828,,0.893968682344568,0.15764004069844578,,,,,,,7.933333333333334,0.8000000000000007,0.6625663329236139,0.936090275727828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7340301,2,khaosat,0,1.0
3.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,4.0,0.20000000000000018,1.2000000000000002,0.20000000000000018,0.20000000000000018,0.20000000000000018,-0.7999999999999998,-0.7999999999999998,-1.7999999999999998,0.20000000000000018,1.2000000000000002,2.8,0.8717797887081347,,,6.25,6.5,,,,8.3,,,,,-1.0838819620542546,-1.0212107340432657,,,,1.2135062487794532,,,7.016666666666667,2.0500000000000007,-0.2971954824393556,1.2135062487794532,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340201,2,khaosat,0,1.0
3.0,4.0,5.0,3.0,4.0,5.0,3.0,3.0,1.0,4.0,-0.5,0.5,1.5,-0.5,0.5,1.5,-0.5,-0.5,-2.5,0.5,3.5,1.118033988749895,,,,6.0,,,,5.0,6.0,,,,,-1.6106361214141214,,,,-2.3605610530008927,-1.7072298865046762,,5.666666666666667,1.0,-1.8928090203065633,-1.6106361214141214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7520115,6,khaosat,0,1.0
3.0,2.0,4.0,5.0,3.0,3.0,3.0,5.0,4.0,4.0,-0.6000000000000001,-1.6,0.3999999999999999,1.4,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,1.4,0.3999999999999999,0.3999999999999999,3.6,0.9165151389911681,,,,6.35,,,,7.25,7.75,,,,,-1.1980383502545227,,,,0.07630301639479713,0.4351086915050761,,7.116666666666667,1.4000000000000004,-0.2288755474515498,0.4351086915050761,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340201,2,khaosat,0,1.0
1.0,1.0,3.0,5.0,4.0,4.0,4.0,2.0,2.0,3.0,-1.9,-1.9,0.10000000000000009,2.1,1.1,1.1,1.1,-0.8999999999999999,-0.8999999999999999,0.10000000000000009,2.9,1.3,6.0,,7.5,8.5,,,,,,,-0.8605440596894514,,0.12212452843283203,1.3364908154401571,,,,,,,7.333333333333333,2.5,0.19935709472784593,1.3364908154401571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7340205,2,khaosat,0,1.0
2.0,4.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,-0.5,1.5,0.5,0.5,-0.5,-1.5,-0.5,0.5,-0.5,0.5,2.5,0.806225774829855,,,,8.0,,,,8.0,6.0,,,,,0.7470654280693014,,,,0.8885910395266937,-1.7072298865046762,,7.333333333333333,2.0,-0.023857806302893653,0.8885910395266937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7480201,0,khaosat,0,1.0
1.0,1.0,3.0,4.0,5.0,3.0,3.0,3.0,2.0,3.0,-1.7999999999999998,-1.7999999999999998,0.20000000000000018,1.2000000000000002,2.2,0.20000000000000018,0.20000000000000018,0.20000000000000018,-0.7999999999999998,0.20000000000000018,2.8,1.1661903789690602,,,,7.0,,,,5.0,8.0,,,,,-0.4317853466724099,,,,-2.3605610530008927,0.7411570597921835,,6.666666666666667,3.0,-0.6837297799603731,0.7411570597921835,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7520115,6,khaosat,0,1.0
4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,-1.2000000000000002,-0.20000000000000018,0.7999999999999998,0.7999999999999998,-0.20000000000000018,0.7999999999999998,4.2,0.6,,,7.8,8.0,,,,8.0,,,,,0.4115660861497326,0.7470654280693014,,,,0.8885910395266937,,,7.933333333333334,0.20000000000000018,0.6824075179152426,0.8885910395266937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480201,0,khaosat,0,1.0
3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.10000000000000009,0.10000000000000009,-0.8999999999999999,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.10000000000000009,2.9,0.3,6.0,,6.0,8.0,,,,,,,-0.8605440596894514,,-1.3250832601516718,0.7470654280693014,,,,,,,6.666666666666667,2.0,-0.47952063059060723,0.7470654280693014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480201,0,khaosat,0,1.0
3.0,3.0,4.0,4.0,1.0,3.0,1.0,1.0,3.0,3.0,0.3999999999999999,0.3999999999999999,1.4,1.4,-1.6,0.3999999999999999,-1.6,-1.6,0.3999999999999999,0.3999999999999999,2.6,1.1135528725660044,,,,7.0,,,,7.0,8.0,,,,,-0.4317853466724099,,,,-0.19445965798250175,0.7411570597921835,,7.333333333333333,1.0,0.03830401837909059,0.7411570597921835,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340205,2,khaosat,0,1.0
3.0,3.0,5.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,-0.5,-0.5,1.5,-0.5,-0.5,-0.5,1.5,0.5,-0.5,-0.5,3.5,0.806225774829855,,,,8.0,,,,7.0,7.0,,,,,0.7470654280693014,,,,-0.19445965798250175,-0.4830364133562463,,7.333333333333333,1.0,0.023189785576851123,0.7470654280693014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7340205,2,khaosat,0,1.0
4.0,2.0,5.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,0.3999999999999999,-1.6,1.4,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,0.3999999999999999,1.4,0.3999999999999999,-0.6000000000000001,3.6,0.9165151389911681,,,4.0,6.5,,,8.0,,,,,,-3.2546936449310104,-1.0212107340432657,,,0.5435590624175314,,,,6.166666666666667,4.0,-1.244115105518915,0.5435590624175314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,7340301,2,khaosat,0,1.0
4.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,-1.0,3.0,0.7745966692414834,,,,9.0,,,,9.0,6.0,,,,,1.9259162028110128,,,,1.9716417370358892,-1.7072298865046762,,8.0,3.0,0.7301093511140753,1.9716417370358892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340301,2,khaosat,0,1.0
2.0,5.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,1.0,-1.2000000000000002,1.7999999999999998,-1.2000000000000002,0.7999999999999998,0.7999999999999998,0.7999999999999998,-0.20000000000000018,0.7999999999999998,-0.20000000000000018,-2.2,3.2,1.1661903789690602,,,,6.0,,,,,6.0,7.0,,,,-1.6106361214141214,,,,,-1.7072298865046762,-0.05910608392439303,6.333333333333333,1.0,-1.1256573639477303,-0.05910608392439303,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7420201,7,khaosat,0,1.0
3.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,-0.20000000000000018,-0.20000000000000018,0.7999999999999998,-0.20000000000000018,0.7999999999999998,-0.20000000000000018,-1.2000000000000002,-0.20000000000000018,-0.20000000000000018,0.7999999999999998,3.2,0.6,,,,8.8,,,,7.0,8.0,,,,,1.6901460478626713,,,,-0.19445965798250175,0.7411570597921835,,7.933333333333334,1.8000000000000007,0.7456144832241177,1.6901460478626713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7540101,7,khaosat,0,1.0
3.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,-0.10000000000000009,0.8999999999999999,-1.1,-0.10000000000000009,-0.10000000000000009,0.8999999999999999,-0.10000000000000009,0.8999999999999999,-0.10000000000000009,-1.1,3.1,0.7000000000000001,,,8.6,7.6,,,,,7.0,,,,1.1834102400614679,0.2755251181726165,,,,,-0.4830364133562463,,7.733333333333333,1.5999999999999996,0.3252996482926127,1.1834102400614679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7420201,7,khaosat,0,1.0
3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-0.8999999999999999,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.10000000000000009,3.9,0.3,8.0,7.0,,,,,7.0,,,,0.936090275727828,0.58208178891343,,,,,-0.5016100961877937,,,,7.333333333333333,1.0,0.33885398948448814,0.936090275727828,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340129,7,khaosat,0,1.0
3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,-0.3999999999999999,0.6000000000000001,-0.3999999999999999,-0.3999999999999999,0.6000000000000001,-0.3999999999999999,-0.3999999999999999,0.6000000000000001,0.6000000000000001,-0.3999999999999999,3.4,0.48989794855663565,7.5,,9.0,7.8,,,,,,,0.4869316918735082,,1.5693323170173359,0.511295273120959,,,,,,,8.1,1.5,0.8558530940039345,1.5693323170173359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7220201,8,khaosat,0,1.0
3.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,-0.8999999999999999,-0.8999999999999999,0.10000000000000009,-0.8999999999999999,0.10000000000000009,0.10000000000000009,1.1,1.1,0.10000000000000009,0.10000000000000009,3.9,0.7,,,,7.0,,,,,8.0,8.0,,,,-0.4317853466724099,,,,,0.7411570597921835,1.021458749332555,7.666666666666667,1.0,0.4436101541507762,1.021458749332555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7420201,7,khaosat,0,1.0
2.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,-1.9,1.1,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.10000000000000009,1.1,0.10000000000000009,-0.8999999999999999,3.9,0.8306623862918073,,,,8.0,,,,,8.0,8.5,,,,0.7470654280693014,,,,,0.7411570597921835,1.5617411659610292,8.166666666666666,0.5,1.0166545512741714,1.5617411659610292,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7420201,7,khaosat,0,1.0
4.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,-1.4,0.6000000000000001,-1.4,0.6000000000000001,0.6000000000000001,-1.4,0.6000000000000001,3.4,0.9165151389911681,8.0,,,5.5,,,,7.75,,,0.936090275727828,,,-2.200061508784977,,,,0.6178283651493949,,,7.083333333333333,2.5,-0.21538095596925141,0.936090275727828,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7510402,6,khaosat,0,1.0
3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,0.7999999999999998,-0.20000000000000018,0.7999999999999998,3.2,0.39999999999999997,,,,8.0,,,,7.75,7.0,,,,,0.7470654280693014,,,,0.6178283651493949,-0.4830364133562463,,7.583333333333333,1.0,0.29395245995415004,0.7470654280693014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7510301,5,khaosat,0,1.0
2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.8999999999999999,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.10000000000000009,2.9,0.3,,,,7.0,,,,,7.0,7.0,,,,-0.4317853466724099,,,,,-0.4830364133562463,-0.05910608392439303,7.0,0.0,-0.3246426146510164,-0.05910608392439303,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7420201,7,khaosat,0,1.0
3.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,2.0,-0.7000000000000002,1.2999999999999998,0.2999999999999998,1.2999999999999998,1.2999999999999998,0.2999999999999998,-0.7000000000000002,-0.7000000000000002,-0.7000000000000002,-1.7000000000000002,3.7,1.004987562112089,,,7.0,6.8,,,,7.3,,,,,-0.3602780677620026,-0.6675555016207524,,,,0.1304555512702567,,,7.033333333333334,0.5,-0.2991260060374994,0.1304555512702567,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7510301,5,khaosat,0,1.0
4.0,2.0,3.0,3.0,4.0,5.0,4.0,3.0,1.0,2.0,0.8999999999999999,-1.1,-0.10000000000000009,-0.10000000000000009,0.8999999999999999,1.9,0.8999999999999999,-0.10000000000000009,-2.1,-1.1,3.1,1.1357816691600549,,,,8.0,,,,,6.75,9.0,,,,0.7470654280693014,,,,,-0.7890847816433537,2.1020235825895033,7.916666666666667,2.25,0.6866680763384837,2.1020235825895033,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7420201,7,khaosat,0,1.0
1.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,-3.0999999999999996,0.9000000000000004,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,0.9000000000000004,0.9000000000000004,-0.09999999999999964,-0.09999999999999964,0.9000000000000004,4.1,1.1357816691600546,,,,8.0,,,,,8.0,8.5,,,,0.7470654280693014,,,,,0.7411570597921835,1.5617411659610292,8.166666666666666,0.5,1.0166545512741714,1.5617411659610292,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7420201,7,khaosat,0,1.0
2.0,5.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,-1.2000000000000002,1.7999999999999998,-0.20000000000000018,0.7999999999999998,-0.20000000000000018,-1.2000000000000002,-0.20000000000000018,0.7999999999999998,-0.20000000000000018,-0.20000000000000018,3.2,0.8717797887081347,,,7.2,4.5,,,,,4.2,,,,-0.16731702928406858,-3.3789122835266885,,,,,-3.9107781381718496,,5.3,3.0,-2.4856691503275354,-0.16731702928406858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7540101,7,khaosat,0,1.0
4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,-0.5,-0.5,-0.5,0.5,-0.5,0.5,0.5,0.5,0.5,-0.5,4.5,0.5,,,,7.0,,,,,8.0,7.5,,,,-0.4317853466724099,,,,,0.7411570597921835,0.48117633270408106,7.5,1.0,0.2635160152746182,0.7411570597921835,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7420201,7,khaosat,0,1.0
3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,-0.3999999999999999,1.6,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,1.6,-0.3999999999999999,3.4,0.8000000000000002,,,,7.0,,,,,7.0,7.5,,,,-0.4317853466724099,,,,,-0.4830364133562463,0.48117633270408106,7.166666666666667,0.5,-0.14454847577485838,0.48117633270408106,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7420201,7,khaosat,0,1.0
2.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,-0.7999999999999998,1.2000000000000002,0.20000000000000018,-0.7999999999999998,-0.7999999999999998,0.20000000000000018,0.20000000000000018,0.20000000000000018,0.20000000000000018,0.20000000000000018,2.8,0.6,,,,7.75,,,,,6.0,5.75,,,,0.45235273438387363,,,,,-1.7072298865046762,-1.4098121254955782,6.5,2.0,-0.8882297592054602,0.45235273438387363,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7420201,7,khaosat,0,1.0
2.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,5.0,1.0,-0.7000000000000002,-1.7000000000000002,2.3,2.3,2.3,-1.7000000000000002,-1.7000000000000002,-1.7000000000000002,2.3,-1.7000000000000002,2.7,1.9000000000000001,,,9.0,8.0,,,,8.0,,,,,1.5693323170173359,0.7470654280693014,,,,0.8885910395266937,,,8.333333333333334,1.0,1.0683295948711102,1.5693323170173359,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480202,0,khaosat,0,1.0
