idx,fold,y,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38
35,7,5,0.0007181494161159197,0.0005555144699984941,0.12689256943766933,0.04813088058803324,0.03141784231421582,0.04541989870480038,0.05274434461530551,0.004306383986128231,0.05812572096289204,0.060847771519122185,0.12784388590003146,0.005274222013785215,0.008037675281382774,0.002363025817052989,0.0077025179152887206,0.0016714680104119224,0.005531795103130542,0.00416890985633941,0.023253101278715924,0.024418975900587156,0.014745835309453672,0.016209116993163762,0.04588000178855442,0.012077996740553256,0.005727640219755484,0.13993163071648787,0.023312059462199265,0.025739789760335616,0.006113660641306733,0.004740466621230355,0.0033960049066604574,0.013228276218157928,0.004625671871657785,0.007430399803136444,0.010096892654246615,0.008956289891842498,0.007090789430239387,0.0060462394755011915,0.005226584404510242
41,7,13,0.038084844915319396,0.02216459338107778,0.005251516645869573,0.02895050876763974,0.008963391876735897,0.034523364592204515,0.007233761293239742,0.004847805528383264,0.004664375850913582,0.00583804493334395,0.008830835493102413,0.0021411342194361483,0.010046607109423025,0.0500853530437819,0.005380562574833804,0.003014578862757785,0.007415721688836074,0.007699057513538022,0.04195297918337582,0.0573963528093645,0.062018945239656016,0.014818856642554352,0.04798361790925815,0.035116865240257034,0.0020994550763285213,0.002513901585257877,0.012146970527789371,0.013339121967670994,0.012561618270460099,0.0033083116068050706,0.006109285063901229,0.33842379701783065,0.029690453598917973,0.014194026224378879,0.015402485387987674,0.013943446226118525,0.012268632854230636,0.006289292060213283,0.0032855272172068045
51,7,22,0.04044955911586004,0.004914184059292774,0.005723250309007647,0.0125805433563849,0.013701424127590414,0.006142435533307901,0.0031628199597749963,0.08433280167917238,0.005746358539709125,0.002961611869344951,0.006616425299494224,0.00521309364194832,0.0033273055921346096,0.02128358618197061,0.004633930957645494,0.03543409454626958,0.046438270035977246,0.01457089415084462,0.03543805106608002,0.05804565802325755,0.05212949262501738,0.041793667211116166,0.055650235578323895,0.21472038938739565,0.01387320405196904,0.006607974799243215,0.003962410402188556,0.024876083293538888,0.03011137456222787,0.01020151991373285,0.014697093795834282,0.014088547045978533,0.011108980866503354,0.011349876867467907,0.007985496703227069,0.008281676361543804,0.026950410174894173,0.030428142758274563,0.01046712555645559
52,7,13,0.0005267063356200392,0.0005163524709582436,0.008229777275549272,0.0061223258677572424,0.01044679789551723,0.009421919795694926,0.004878866563695668,0.050592463219420465,0.008898184512438768,0.015752990945802244,0.016224376690045533,0.012273587313293715,0.01983079518555269,0.013360525461966867,0.024946418372141517,0.0031335707998368404,0.010024906772489448,0.008230435814600917,0.05323683826729849,0.08900878527423098,0.040124451853635605,0.15203153705295963,0.08366521260924928,0.12653482405123562,0.02180463374971059,0.01156245884267347,0.004088342793076063,0.018445083385851633,0.010616884252939635,0.02264315939882331,0.059384611460860624,0.01857085260367574,0.0020619345205980704,0.004012376007986085,0.0039663871162418885,0.002814249036500475,0.0041700351065519356,0.005398456003038656,0.0424478853204807
55,7,2,0.002140669936161058,0.005384326581716999,0.06045307921648436,0.04356970093030841,0.025348449221566236,0.019554179839975584,0.03123247149159755,0.00982739155324876,0.024320663084623533,0.06699005359624553,0.13052091125064644,0.037747125948736804,0.01845580599503552,0.002952825942228505,0.012568122823328894,0.009046750746790044,0.015969276639534267,0.02083477869719277,0.04679217688598959,0.04400404996555667,0.02631969362588614,0.08111932792891796,0.02046526743458406,0.03603773305887361,0.0045594522216623155,0.04162521483705826,0.0142909868006406,0.051527464726203336,0.0047190285970000745,0.0025349145441755897,0.002684263442694871,0.03021205513822269,0.0056439837775229245,0.01065758786261555,0.013770348897617518,0.009241692280385213,0.004708925168938048,0.009338006993801875,0.002831242316231638
63,7,6,0.03282607399133238,0.02525955978160228,0.18178981996609836,0.08784645696881582,0.07999727838206609,0.04675131253912762,0.0685746699837894,0.0031836208658137517,0.06876290714405725,0.020294605973374596,0.04789077373656876,0.0026969511836104606,0.0043515364681781426,0.0009316828634947816,0.0069572869812491575,0.0026548526714154125,0.00823520762927667,0.00424633835981079,0.004479691018322395,0.007032099180404006,0.003926852754828907,0.006894926093479494,0.0013554911182601017,0.002023632078863115,0.0005511675864505656,0.07996719740519499,0.041281283544697706,0.0030918171604472832,0.0017581665221423454,0.0020607995963827707,0.0016344730095853713,0.04077152179606572,0.02099188440551897,0.013781516770025558,0.014580704418245051,0.04978825859647815,0.007704726739095388,0.0024121767397992477,0.0006606779760310755
64,7,21,0.002932122404395156,0.0014630739627633554,0.0035289154219158136,0.0022588580898183896,0.008386557422909672,0.0018741653180865299,0.002164938231878765,0.07907541011690412,0.00822867498232524,0.0027657611684525035,0.004363429319044073,0.0024168445736098944,0.0022103580243672625,0.013396270027565289,0.013201624439260214,0.008839343478292154,0.01938427704702372,0.022203131205637713,0.045541158198489695,0.294749886990338,0.07682186338435576,0.06624742215194242,0.09282972900883514,0.05095629445815789,0.005763842898643118,0.0013478786451630589,0.0017185981595455313,0.009568429040504962,0.013391610123692993,0.012132538306659148,0.027846798550598982,0.011080546208512888,0.007523733126813308,0.006088856227002664,0.006232909028382133,0.00515983261568433,0.022355054391592882,0.03628992513273798,0.007659338118097184
66,7,8,0.00041489882314888973,0.00023768306799063497,0.08145070027914468,0.021350769749624576,0.03611053875676709,0.007149968335296378,0.07335038043477143,0.010436310556523937,0.5235438557370179,0.01407567280403926,0.09018595083723265,0.0009017197120616018,0.0034758809842641448,0.002031310532036201,0.005990452013788874,0.002763941063038624,0.0051647262361208335,0.006629540878132828,0.005867728536795837,0.008086661976347035,0.0074219639221095954,0.008031312155981766,0.00856733248838201,0.003110895609474611,0.0011222980809432231,0.009353038915901455,0.015494622156314438,0.004226425900050176,0.0091906807893488,0.002045027532281375,0.0025942679063522133,0.01480317505687199,0.0014224616863644315,0.002900851310483051,0.002823788365885064,0.0017672282954792158,0.001517565866463444,0.0014026774895201386,0.002985695157649424
72,7,28,5.5893451695431474e-05,5.706598315026443e-05,0.0009373442267216584,0.0011504507079951878,0.0011687543976261284,0.0003111116858076266,0.00018452860669783083,0.004825557561637204,0.0011740152064078813,0.0002958204438432147,0.0007973270584010045,0.00020222539569027712,0.0014405560512908665,0.6326452802949982,9.541882562906716e-05,8.274413462192853e-05,0.0005731671559925447,0.0002574463911742491,0.00020384083446472638,0.00026890355507878434,0.00023263842052312933,0.00037124850998772487,0.00308339083009889,0.0007766526160145162,0.0011860831990146107,0.00023467284271190292,0.0002724802059449972,0.00020222705196741895,0.31431292493070034,0.008339166854230225,0.018035617175310777,0.0003170698185714511,0.00023697641299383367,0.0004644147074159893,0.00040852303267613897,0.0004368705201808272,0.0010162490935379503,0.00031560869313100305,0.003029733116064198
78,7,27,0.00538690502282657,0.03645655584484259,0.009207214530632078,0.003499351013566815,0.0021771880059998014,0.014523614997012784,0.006034826835434811,0.0009701979725418709,0.002457707532418988,0.002472032634433351,0.0025635011550674738,0.000737550113182653,0.0008681276725471538,0.0005598671581493107,0.009118829418843661,0.002465911067894744,0.004157480707627631,0.007385703292515278,0.2058378361651576,0.1477965198993176,0.2212519922751088,0.03468419530757763,0.012981002151538818,0.012939841713605979,0.0005394730387447439,0.0010938848230053779,0.001570078519473339,0.13915541479268176,0.0005079529026932307,0.00035464632508378516,0.0003287934714151812,0.08789682552284889,0.005784158145522115,0.004024387804594191,0.0045963129049517975,0.004326182110110411,0.0015814253502728331,0.0010903559246429793,0.0006161558761154535
81,7,28,0.0002397370877890478,0.0004214989363542879,0.0015666869076117161,0.0007733224850677218,0.000733622186977155,0.0006569016599770608,0.001231153929915356,0.01364045428291297,0.001005221957167604,0.001645224873794288,0.002484410988904539,0.0004510212315105551,0.0008556280110418854,0.10935103942301942,0.0014079247926692287,0.0006970256832534155,0.0012857219777761897,0.002925536261167928,0.012843956931926893,0.012933679662256883,0.008536694765111662,0.020784932117492664,0.03667403782142475,0.02681059843773211,0.0445181608517737,0.0005305449403384749,0.0006237241189309586,0.02050243551197764,0.11646492342477975,0.10804660537258577,0.03521940479991547,0.010335616595783342,0.004322314029160356,0.005304747862538492,0.005543010357033452,0.005659389282053026,0.15896622396039614,0.1588568533580736,0.06515001312180461
82,7,22,0.0019042198526718534,0.001169319300337932,0.015148965230106866,0.015711958786541854,0.02952946281988764,0.008079435908043631,0.016498545219910236,0.01851460122068249,0.07034374841140699,0.012265566809038493,0.050815259146758454,0.003726052295493325,0.017175224033692205,0.0267285373198081,0.01979163625737326,0.005119496257768708,0.021421238070349877,0.01369421112192533,0.04111013568719558,0.04168198876732968,0.03752167528183009,0.0440581001524049,0.1448510608934978,0.07713486972439089,0.005872891061834835,0.007478027709406499,0.009040968149143293,0.04689788991006131,0.051723635536582824,0.01663705559406396,0.03039087950233103,0.03772325208996029,0.010963714723372455,0.0067376883762517124,0.007748455740853644,0.005580796810926579,0.006201822837595194,0.008830912592219558,0.014176700796950622
83,7,11,0.12955305766927389,0.027258444437245583,0.03820150994668204,0.11885335698666107,0.1571432666245191,0.04564026095784547,0.007485173491174217,0.0013463678896226063,0.05675112439132882,0.009215441437923832,0.06737793802582667,0.03600552259761141,0.10451152272853019,0.0005756478563948529,0.002014131477900136,0.003845213121766481,0.011748055778891691,0.0033492894041248205,0.0022819233117102183,0.0025120494465580615,0.002251518735994943,0.0043384563132309395,0.0013942556727729583,0.001062336386068891,0.00035942429434839885,0.11176977474879332,0.022867379000553422,0.001105278287643318,0.0008664463273400493,0.0003884985599115966,0.0004510813764959055,0.0023436228743204173,0.002575209898123341,0.005920437767072516,0.010492735668708114,0.0039516827854957194,0.00075709663665017,0.0010363363968830279,0.0003991306880017386
89,7,23,0.0027760495524118503,0.0014026302301979768,0.010574048238740936,0.0048442765528255724,0.012319233810240183,0.006136858960910213,0.0034546669742976633,0.0332566342087759,0.010117675584372106,0.0075083867162981845,0.006194907938401146,0.002146627202870842,0.002723617429375393,0.05252126380932671,0.005169549275353519,0.005595756858849445,0.05498581860472568,0.01788933418917429,0.04363652944539614,0.09351414577404327,0.04687811135143165,0.05308401369233515,0.2065253392243872,0.09457258292457552,0.006802175622541367,0.00486560922913738,0.003579548493965101,0.010478358614377976,0.019187035063208607,0.014770474054633503,0.08182072483209851,0.009981575315294878,0.002313128808000938,0.0022188497266779133,0.0018071318950760719,0.001803216337766933,0.001556347428457029,0.0013484899769011373,0.05963927605254617
91,7,19,0.0008543137761562395,0.0004588085715699405,0.014652913241218115,0.013492326968291307,0.01662125696327925,0.005283025115327096,0.00843447079723082,0.007146590669134916,0.04322760432837998,0.03259069809126184,0.014045377195709908,0.001324357247617955,0.0019750642939594947,0.0021765709880773635,0.03257145406642049,0.08636157584051456,0.039390319844049705,0.038350756630290195,0.09468642031801924,0.08491258788278952,0.13225592481084017,0.1718025192676638,0.04674552720070792,0.025245307687383735,0.0028091198240966834,0.015403974761444715,0.0057331332108812106,0.019079043819327606,0.0032976820897513094,0.005030808365476979,0.004920179726663058,0.012066359599364166,0.001388781602208132,0.0022296274965822862,0.0018997486981142024,0.0017006978074506367,0.0014136063956137514,0.003474632794936125,0.004946832012195523
95,7,31,0.026112561645257503,0.13187891845669789,0.07893187624952681,0.023572030335667547,0.016186077884928655,0.014744523675643623,0.11033280043540293,0.0031884594955097086,0.012606379636200055,0.02905099236269767,0.0711800467294917,0.011394437332207526,0.007218469362021947,0.002947270533332386,0.012495239666636163,0.003256665354975175,0.0044973925177991,0.010980807520878454,0.05413605350230577,0.01945366335802424,0.013853746212361335,0.03035742030351318,0.00995240742096508,0.03781408938807028,0.0049273700971317926,0.026656443657580492,0.010240326463346572,0.031339115974307795,0.0038093499198390895,0.0014862124646703458,0.0024039493923245655,0.05155560816548453,0.02543559014086662,0.032882702141024546,0.019023376412396258,0.018441208535582652,0.009710809148405004,0.006676170202646964,0.01926943790427806
100,7,16,0.01987074042138004,0.016625220560918662,0.040915560360760536,0.018807236218698984,0.03137906007139418,0.008192562735101716,0.01022169185419574,0.06452911992039208,0.029902030057650967,0.027483460667987163,0.023026958398932783,0.014388377470825308,0.018970989345089898,0.005997735834814394,0.012433846570506793,0.012468246271488083,0.09360501377270841,0.04362394435373569,0.03730623109401589,0.10447080033946353,0.08507254911116294,0.059786110648817774,0.01229734084781136,0.013064923025468253,0.0034646945426066874,0.009848276142090908,0.008291386862215314,0.051838955164590354,0.007512706640387931,0.003277279068196192,0.00491293813702913,0.0464563388638884,0.006741385436830716,0.015283934205559215,0.01729060590746062,0.00895210668230764,0.004169306593955177,0.0034006538367301704,0.004119681962830343
106,7,9,0.0005305135808263341,0.00044914541588558516,0.06246430641362344,0.032385000066368144,0.0479267832761965,0.022335562536057167,0.026010020921198557,0.0042710641091317685,0.0355229996113488,0.04014429066872194,0.039569555758735726,0.003944573691563774,0.003270112488924689,0.0019074019227605645,0.004210496755752444,0.004002693712936079,0.005004020773493832,0.007067245459413706,0.03933012617462215,0.03315387492323109,0.06623565198546215,0.04231770246336074,0.02779506127400279,0.017632429281085476,0.002801764264883143,0.2774185250153526,0.01475697605139007,0.08933048939412816,0.003151354444394662,0.003355703351895933,0.002958015529687211,0.009414634971289235,0.003790019455848716,0.00349367547662293,0.006685372033848985,0.004722648873038731,0.004164761063421602,0.004086034291972316,0.0023893925175223797
108,7,1,0.02067636474920593,0.012057005251532974,0.08288413289622333,0.0454822796239139,0.04760053076074337,0.10442760018905976,0.008957137318655247,0.034436961572096435,0.10394792573792747,0.040584328843763916,0.0750822525503233,0.024827286522894343,0.09833174204721047,0.003260040568227389,0.004094853230096734,0.004220297064807569,0.01761703984205455,0.008399671466716902,0.0062883295275194765,0.027524930706940814,0.008322377262058743,0.01909119642220076,0.004799963247610586,0.006243588879324356,0.001986463980002792,0.02853101415175507,0.014252727658035416,0.004737852485598487,0.004525977824607268,0.002016033955208197,0.006491396849310838,0.02297346071091537,0.004919314615281825,0.03311858809759576,0.014180291581863508,0.042196312470216636,0.003079123929771037,0.005391649172174574,0.002441956236555178
115,7,4,0.0026122432141322577,0.004629960430321646,0.01427989572409905,0.0075494292937272785,0.010454310404225058,0.00514838607638524,0.048426203950929836,0.007009440246766559,0.03333800306558909,0.02347345880925195,0.03541282825530542,0.0035881368365962524,0.01328553920485442,0.00210882421881536,0.017741474422528214,0.003061917298406822,0.011245574182244679,0.02931179241944487,0.08036474039620953,0.06650949358463279,0.05504735240662711,0.041818334761495005,0.010373918109902415,0.011908586964845749,0.0028668397860636655,0.003949910297559907,0.004814121628215179,0.046935507331275626,0.004116968210722922,0.001739996251627983,0.002148676601161399,0.31081179811766013,0.006834525775163153,0.025679271888454216,0.024555422870613804,0.015118428515653991,0.00417919648459819,0.0056292530328190486,0.0019202389310741912
116,7,34,0.000988664826179002,0.001968426426344532,0.012866272807895231,0.0039053269892960307,0.002713559197902621,0.0031500034259357903,0.00039787611018438437,0.0007619535005921144,0.002412411871352488,0.0006107412212329952,0.002937090799461714,0.0012673192215447856,0.006366192954768685,0.0004045543041904627,0.00013526249076510323,0.00021347258828269673,0.0006239040518598277,0.00047577820545994625,0.00021411892476794512,0.0002680824403765134,0.00025842371499765573,0.00034872247919756307,0.0002156732086050322,0.00017611161745379692,0.00029399298824950195,0.0013895706825710543,0.0027940185383561198,0.0001866253730653496,0.002628148108878305,0.00031187281005587756,0.0006807051579517048,0.00033294997890199676,0.07608609882380848,0.3097475725184579,0.28968544638888377,0.26097510989856754,0.004590852829286325,0.006161333033738992,0.00045575949058031636
119,7,26,0.012720464928106572,0.03226952860085146,0.013841636772847719,0.01652787478771994,0.008290537018702764,0.0052055320198962415,0.027841306083812543,0.05307952661673125,0.021974247293487494,0.01924399518854694,0.01905569941639336,0.014101658415486376,0.01854325616065461,0.005056066530384315,0.040572159430748274,0.008825170152603895,0.0800831142761361,0.07130944916548514,0.053162932838269755,0.09920905491021284,0.08752497886406709,0.04464455848816535,0.012194641584274414,0.012145191275829538,0.0033577537083201233,0.0053375212700742,0.0057264769353392985,0.04997033473985147,0.007464952194502043,0.0038182351209527896,0.005699048695587425,0.05791321038366564,0.008811877065227472,0.0205738277987503,0.028258843818230437,0.011494550782276793,0.00475334313329238,0.004638664315000077,0.0047587792195155935
120,7,3,0.007210051332316585,0.026162710824882654,0.1351775161788196,0.17286338639389828,0.05893191505120275,0.03346638867340353,0.027603061480558164,0.0023168418302584987,0.09719171449534247,0.02325520549739623,0.2184166198382125,0.001533293814953088,0.005824926175409058,0.0017570048856735622,0.021709802048404492,0.005014162862211615,0.03151970675344385,0.01442721791595649,0.0018005645684549816,0.0029862660053727678,0.00298610171096821,0.003073417823475153,0.002602140770253901,0.010533621204958366,0.0010259959948642186,0.019048664927645155,0.030926570517412894,0.0012754050248036414,0.005195471534047204,0.001074978063972806,0.0015941608546857684,0.004160692160276333,0.0032154462603277835,0.009575516382740741,0.004676185085181336,0.004887458262677454,0.0010969188585285947,0.00141247313465871,0.002470424802350486
122,7,33,0.006217874335349934,0.02356547140894763,0.007755139432299295,0.007279304615605104,0.0056048688494840255,0.0022149859725991965,0.0017378587028228432,0.0016808420511517724,0.0037794537583191756,0.002489338018387087,0.007530905374521322,0.05626774533562043,0.5550545453972137,0.0012108199302851555,0.0028069371742501055,0.0015705756264916906,0.005237192226908328,0.0027593747633168878,0.0008455659955270052,0.0012733739482310297,0.000917569292838273,0.0035653016520515433,0.0007749492019624243,0.0008767003706667997,0.0015039129181227961,0.0033659179622554576,0.002138471379260011,0.0006524330030397556,0.0059187260728452125,0.0006197709417615165,0.0009941015402340264,0.0013639009211649537,0.04011344550432538,0.10946514888574747,0.012275192452942783,0.10846423483996002,0.004333139288523724,0.003359148309539106,0.002415762545427278
137,7,30,0.000542283945262337,0.0004012287302714132,0.0028790396464967198,0.001351670631551765,0.0028645582979168866,0.0014183110304680337,0.006798698909744651,0.006521532034380557,0.0018118823415418338,0.001807137697268165,0.002510742955241568,0.0003157896968915839,0.0004859136380763567,0.014332941321427638,0.010010377054052848,0.010836441303059047,0.01891401448202957,0.028305246508068024,0.15178311202411043,0.12934686174357787,0.0803171191165251,0.06354272052684781,0.0856706473834179,0.23183990946590713,0.007439216357370841,0.0013516288166159258,0.0017281420784328106,0.04143114866729149,0.004667322955484427,0.009378399563899903,0.012618365729470104,0.02866787989577377,0.002366094916519106,0.0013806376548381994,0.0016025524764956757,0.0012804651202805522,0.0033752085161267847,0.002245775835653096,0.025858980931612093
141,7,37,0.005300000962271514,0.0035190832653324965,0.036246359181708876,0.04580791144681212,0.03103309604636773,0.01689386516266938,0.01894423272431919,0.01042482118534914,0.03762783214265204,0.005888472975685176,0.04238364159030807,0.003516671313744165,0.011560851684573352,0.0188074602793344,0.07321039549602439,0.01644740281267924,0.06295311763781139,0.015561778281419622,0.009606988027523633,0.011845729884216968,0.017047423097854196,0.013216679105921777,0.01269661057994432,0.00575263023749088,0.0030108734870886483,0.01351829865442473,0.024374282391215012,0.0059010526921186674,0.11219215643471389,0.007050815623552585,0.016447005333864794,0.01043281254531321,0.02358323362283703,0.026588853457839415,0.016200453444004566,0.029647509891909476,0.16766327372573725,0.0108381228268654,0.006258200746501236
145,7,16,0.0019928565051015442,0.0075433373271669565,0.11200816728117899,0.009104452279893925,0.012838065331379427,0.009179040299666067,0.039625494174604925,0.009999204890212825,0.012461887662199196,0.029957643327415517,0.025186706178728313,0.0019433052005137122,0.001792830974413788,0.005403846247865268,0.01438379439187565,0.010511300752362583,0.04494719698552135,0.14136379911034444,0.04854950663587921,0.15054199950884992,0.026794767732979154,0.034547564770767675,0.015802983978865103,0.02652693061492466,0.012057462841769192,0.004656156112081004,0.006233957138033034,0.0730997465129605,0.013885632810905645,0.004811285913122933,0.008242655766470788,0.019459738070826994,0.0029636368474072142,0.0055208079122478805,0.004091728322725921,0.009828707056170317,0.013785822389646655,0.0036695840101330095,0.024686396132788765
148,7,29,0.0014834569151353657,0.0011243419312042943,0.017956083086497324,0.011340812762282267,0.008746278837011909,0.005126496908326427,0.006297042304481142,0.1392800064726987,0.009777780847970645,0.0047003501685462966,0.03096841751853406,0.006100377586957344,0.015581932359736872,0.020400570642964636,0.002608099548899935,0.002776408006134585,0.006491028227671541,0.006376933983847411,0.009413325047534468,0.011422545060028558,0.011647507490219014,0.013202140827511387,0.06533703791770816,0.03511397668046603,0.012239213360936018,0.004931572706164611,0.006706781360244816,0.0103901050851451,0.12058209359624235,0.026260391230073007,0.07939850176759793,0.007951142572766379,0.022693073624145816,0.014721653943869865,0.03704248542098064,0.01787328556992832,0.03431755476527579,0.1363688295200058,0.025250364344255344
